	SeqID	Database	OrgGene	Gene	EValue	Bitscore	AlnLength
158	B0TAP4	FunGene	nifD	nifD	5.5e-239	788.5	473
159	A1BEG7	FunGene	nifD	nifD	5.9e-239	788.4	521
160	Q3S2V5	FunGene	nifD	nifD	1.3e-238	787.4	485
161	B3F2I0	FunGene	nifD	nifD	1.9000000000000002e-238	786.8	477
162	Q7X5B3	FunGene	nifD	nifD	2.3e-238	786.5	484
163	Q24PI3	FunGene	nifD	nifD	3e-238	786.1	482
164	Q3B2P3	FunGene	nifD	nifD	3e-238	786.1	530
165	B9X243	FunGene	nifD	nifD	3.1e-238	786.1	474
166	B7TB35	FunGene	nifD	nifD	5e-238	785.4	477
167	Q7MRF8	FunGene	nifD	nifD	5.2e-238	785.3	478
168	A4SFU9	FunGene	nifD	nifD	5.7e-238	785.2	526
169	B9X2C0	FunGene	nifD	nifD	8.8e-238	784.6	471
170	B3EH85	FunGene	nifD	nifD	1.1e-237	784.3	524
171	B3F2I3	FunGene	nifD	nifD	1.1e-237	784.2	478
172	Q8GPM3	FunGene	nifD	nifD	1.6999999999999998e-237	783.6	474
173	B9M0S3	FunGene	nifD	nifD	2.0999999999999998e-237	783.3	469
174	B3QQ15	FunGene	nifD	nifD	2.2e-237	783.3	529
175	Q5NLG2	FunGene	nifD	nifD	2.8e-237	782.9	484
176	Q6D2Y9	FunGene	nifD	nifD	8.1e-237	781.4	479
177	B9X2A1	FunGene	nifD	nifD	1.9000000000000002e-236	780.2	480
178	B5ECQ3	FunGene	nifD	nifD	1.9000000000000002e-236	780.2	475
179	B8FAC1	FunGene	nifD	nifD	2.4e-236	779.8	531
180	B4S9H8	FunGene	nifD	nifD	3.8000000000000003e-236	779.2	529
181	B8DR77	FunGene	nifD	nifD	5.8e-236	778.6	532
182	B3EL84	FunGene	nifD	nifD	1.6e-235	777.1	527
183	A1AUP0	FunGene	nifD	nifD	1.7e-235	777.0	470
184	A5GAL1	FunGene	nifD	nifD	2e-235	776.8	468
185	Q0YUY7	FunGene	nifD	nifD	2.3999999999999998e-235	776.5	530
186	A8L2C3	FunGene	nifD	nifD	2.6e-235	776.4	474
187	C8Q2M4	FunGene	nifD	nifD	2.6999999999999998e-235	776.3	474
188	C8R0M9	FunGene	nifD	nifD	2.8e-235	776.3	530
189	B4WRV2	FunGene	nifD	nifD	3.2999999999999996e-235	776.1	477
190	A7HET0	FunGene	nifD	nifD	3.6e-235	775.9	470
191	Q3AR67	FunGene	nifD	nifD	4e-235	775.8	537
192	B4SC62	FunGene	nifD	nifD	5.8999999999999996e-235	775.2	528
193	Q8PYX7	FunGene	nifD	nifD	9.3e-235	774.6	517
194	Q7X5A9	FunGene	nifD	nifD	1.1e-234	774.3	484
195	Q0RAV5	FunGene	nifD	nifD	2.1e-234	773.4	474
196	C0GSM9	FunGene	nifD	nifD	2.8999999999999996e-234	772.9	527
197	C7LPB2	FunGene	nifD	nifD	3.0999999999999996e-234	772.8	531
198	Q749C3	FunGene	nifD	nifD	3.8999999999999996e-234	772.5	468
199	Q3A2R8	FunGene	nifD	nifD	4e-234	772.5	472
200	Q1NW43	FunGene	nifD	nifD	5.6e-234	772.0	537
201	C6MRS8	FunGene	nifD	nifD	6.1e-234	771.9	468
202	B5YH17	FunGene	nifD	nifD	6.199999999999999e-234	771.8	471
203	Q2J4F9	FunGene	nifD	nifD	7.9e-234	771.5	474
204	D1KS43	FunGene	nifD	nifD	9.2e-234	771.3	474
205	P00466	FunGene	nifD	nifD	2.0000000000000001e-233	770.2	476
206	C4XRJ9	FunGene	nifD	nifD	2.9e-233	769.6	530
207	C6BX31	FunGene	nifD	nifD	3.5e-233	769.4	532
208	Q39XW9	FunGene	nifD	nifD	4.0999999999999995e-233	769.2	472
209	C0GKD5	FunGene	nifD	nifD	4.5999999999999995e-233	769.0	523
210	Q46G39	FunGene	nifD	nifD	7.1e-233	768.4	517
211	A0LH08	FunGene	nifD	nifD	1.9e-232	767.0	531
212	Q8TJ90	FunGene	nifD	nifD	2.4e-232	766.6	516
213	C8W444	FunGene	nifD	nifD	2.5e-232	766.5	533
214	B3E3W1	FunGene	nifD	nifD	3e-232	766.3	470
215	P55170	FunGene	nifD	nifD	3.9e-232	765.9	517
216	Q47927	FunGene	nifD	nifD	2.8e-231	763.1	480
217	C6PCX3	FunGene	nifD	nifD	3.4e-231	762.8	526
218	A4J8B9	FunGene	nifD	nifD	4.5e-231	762.4	528
219	A5N1U0	FunGene	nifD	nifD	5.3e-231	762.2	532
220	B4ULZ0	FunGene	nifD	nifD	8.199999999999999e-231	761.5	470
221	P06662	FunGene	nifD	nifD	1.3999999999999998e-230	760.8	474
222	B8GEW4	FunGene	nifD	nifD	1.8e-230	760.4	532
223	B3QXW8	FunGene	nifD	nifD	7.499999999999999e-230	758.4	529
224	A6TTY0	FunGene	nifD	nifD	2.1e-229	756.9	526
225	C0QKL1	FunGene	nifD	nifD	3.4e-229	756.2	534
226	Q0W440	FunGene	nifD	nifD	6.599999999999999e-229	755.3	528
227	B5JMT9	FunGene	nifD	nifD	5.9e-228	752.1	526
228	Q3Z7D0	FunGene	nifD	nifD	1.1000000000000001e-227	751.2	526
229	C0A2R7	FunGene	nifD	nifD	6.7e-227	748.6	522
230	Q56JU4	FunGene	nifD	nifD	1.0999999999999999e-226	747.9	435
231	Q72WS7	FunGene	nifD	nifD	1.8e-226	747.2	528
232	A7I7F2	FunGene	nifD	nifD	5.1e-226	745.7	533
233	P25313	FunGene	nifD	nifD	7.2e-226	745.2	475
234	Q47923	FunGene	nifD	nifD	1.0000000000000001e-225	744.7	474
235	EGS31172.1|Peptoniphilus_sp._1	Zehr	nifH	nflH	1.4e-225	750.3	688
236	Q97ME2	FunGene	nifD	nifD	1e-224	741.4	527
237	Q1K0I7	FunGene	nifD	nifD	1e-224	741.4	469
238	C7IGE7	FunGene	nifD	nifD	1.3e-224	741.1	523
239	A0ZAV9	FunGene	nifD	nifD	5.5e-224	739.0	450
240	C5RN63	FunGene	nifD	nifD	8.8e-224	738.3	522
241	B6YRI9	FunGene	nifD	nifD	4.3e-223	736.0	535
242	B4VJP5	FunGene	nifD	nifD	6.2e-222	732.2	518
243	C1SID1	FunGene	nifD	nifD	4e-220	726.2	473
244	Q6DQY7	FunGene	nifD	nifD	1e-219	724.9	524
245	P00467	FunGene	nifD	nifD	3.5e-219	723.1	525
246	Q3M664	FunGene	nifD	nifD	7.5e-219	722.0	450
247	B1QUW1	FunGene	nifD	nifD	3.2e-216	713.3	528
248	Q1KX98	FunGene	nifD	nifD	1.5e-212	701.3	433
249	CDB02908.1|Firmicutes_bacterium_1	Zehr	nifH	nflH	1.5000000000000002e-211	703.9	685
250	EEN15621.1|Desulfotomaculum_acetoxidans_1	Zehr	nifH	nflH	3.8e-210	699.3	675
251	P08717	FunGene	nifD	nifD	9.400000000000001e-210	692.0	466
252	Q02452	FunGene	nifD	nifD	3.4e-193	637.3	474
253	AGN26900.1|Methanomassiliicoccus_sp._1	Zehr	nifH	nflH	3.1999999999999997e-189	630.1	717
254	Q50788	FunGene	nifD	nifD	8.5e-185	609.5	458
255	WP_190682846.1	Mise	nifH	vnfH	9.999999999999999e-183	600.5	288
256	WP_190982866.1	Mise	nifH	vnfH	1.3e-182	600.2	288
257	gi|186680941|ref|YP_001864137.1|	FunGene	nifH	vnfH	1.3e-182	596.7	291
258	WP_109328314.1	Mise	nifH	vnfH	1.5e-182	601.7	291
259	O27605	FunGene	nifD	nifD	1.9e-182	601.8	457
260	WP_014239786.1	Mise	nifH	vnfH	2.1e-182	599.5	291
261	WP_167723396.1	Mise	nifH	vnfH	2.1e-182	599.5	290
262	WP_190539391.1	Mise	nifH	vnfH	2.8000000000000003e-182	599.1	287
263	WP_209768162.1	Mise	nifH	vnfH	5.9999999999999996e-182	599.7	291
264	gi|289474534|gb|ADC97878.1|	FunGene	nifH	vnfH	5.9999999999999996e-182	594.4	290
265	WP_029011025.1	Mise	nifH	vnfH	6.1e-182	599.7	290
266	WP_209872947.1	Mise	nifH	vnfH	9.300000000000001e-182	599.1	291
267	gi|189219887|ref|YP_001940528.1|	FunGene	nifH	vnfH	1.3e-181	593.3	290
268	WP_038528978.1	Mise	nifH	vnfH	1.4e-181	598.5	291
269	WP_017314873.1	Mise	nifH	vnfH	1.5e-181	598.4	291
270	WP_109117984.1	Mise	nifH	vnfH	1.9e-181	598.0	290
271	WP_014430473.1	Mise	nifH	vnfH	1.9e-181	598.0	291
272	WP_094327394.1	Mise	nifH	vnfH	2.2e-181	596.2	291
273	WP_149468961.1	Mise	nifH	vnfH	2.3999999999999998e-181	597.8	291
274	WP_109012212.1	Mise	nifH	vnfH	2.7e-181	595.9	291
275	WP_138497161.1	Mise	nifH	vnfH	2.7e-181	597.5	292
276	WP_096643608.1	Mise	nifH	vnfH	2.8e-181	595.8	287
277	WP_214433605.1	Mise	nifH	vnfH	2.9e-181	597.5	291
278	WP_096580546.1	Mise	nifH	vnfH	3.0000000000000003e-181	595.7	286
279	WP_180285251.1	Mise	nifH	vnfH	3.8e-181	597.0	291
280	WP_100900502.1	Mise	nifH	vnfH	4e-181	595.3	291
281	WP_190746162.1	Mise	nifH	vnfH	4e-181	595.3	286
282	WP_185566649.1	Mise	nifH	vnfH	4.6e-181	595.1	286
283	WP_190954475.1	Mise	nifH	vnfH	5.1e-181	595.0	286
284	WP_012407220.1	Mise	nifH	vnfH	5.1e-181	596.7	291
285	WP_096542070.1	Mise	nifH	vnfH	5.299999999999999e-181	594.9	282
286	WP_015210664.1	Mise	nifH	vnfH	5.6e-181	596.5	292
287	WP_118163822.1	Mise	nifH	vnfH	5.699999999999999e-181	594.8	292
288	WP_085088510.1	Mise	nifH	vnfH	6.199999999999999e-181	596.4	290
289	WP_096587343.1	Mise	nifH	vnfH	6.399999999999999e-181	594.7	289
290	AAB02342.1|Azospirillum_brasilense_1	Zehr	nifH	vnfH	6.8e-181	599.5	291
291	WP_190918984.1	Mise	nifH	vnfH	6.8e-181	596.2	291
292	gi|218667119|ref|YP_002425950.1|	FunGene	nifH	vnfH	7.000000000000001e-181	590.9	290
293	WP_190700437.1	Mise	nifH	vnfH	7.299999999999999e-181	594.5	287
294	WP_094344321.1	Mise	nifH	vnfH	8.8e-181	595.9	291
295	WP_190456639.1	Mise	nifH	vnfH	9.7e-181	595.7	291
296	WP_109068582.1	Mise	nifH	vnfH	1e-180	595.7	291
297	7211602X51500_1	Buckley	nifH	vnfH	1e-180	598.9	290
298	WP_114083679.1	Mise	nifH	vnfH	1.1e-180	595.6	291
299	WP_190601103.1	Mise	nifH	vnfH	1.2000000000000001e-180	593.7	289
300	WP_193887100.1	Mise	nifH	vnfH	1.3000000000000002e-180	593.7	287
301	WP_113892793.1	Mise	nifH	vnfH	1.3000000000000002e-180	595.3	291
302	WP_109107872.1	Mise	nifH	vnfH	1.3000000000000002e-180	595.3	290
303	WP_119830136.1	Mise	nifH	vnfH	1.4000000000000002e-180	595.2	289
304	WP_196526301.1	Mise	nifH	vnfH	1.5e-180	595.1	291
305	WP_096603061.1	Mise	nifH	vnfH	1.5e-180	593.4	288
306	WP_126996253.1	Mise	nifH	vnfH	1.6e-180	595.0	290
307	WP_016877702.1	Mise	nifH	vnfH	1.7000000000000001e-180	593.3	286
308	gi|170741696|ref|YP_001770351.1|	FunGene	nifH	vnfH	1.8000000000000002e-180	589.6	291
309	WP_190406855.1	Mise	nifH	vnfH	1.9000000000000002e-180	593.1	287
310	WP_174710323.1	Mise	nifH	vnfH	2e-180	594.7	292
311	WP_096583037.1	Mise	nifH	vnfH	2.1000000000000003e-180	593.0	282
312	WP_134390093.1	Mise	nifH	vnfH	2.3000000000000004e-180	594.5	290
313	WP_169145555.1	Mise	nifH	vnfH	2.4000000000000002e-180	594.4	290
314	WP_190694709.1	Mise	nifH	vnfH	2.5e-180	592.7	282
315	EGJ10941.1|Rubrivivax_benzoatilyticus_1	Zehr	nifH	vnfH	2.6000000000000003e-180	597.6	291
316	AP012320_1	Buckley	nifH	vnfH	2.6000000000000003e-180	597.5	290
317	P71526	FunGene	nifD	nifD	2.6000000000000003e-180	594.7	471
318	WP_201079207.1	Mise	nifH	vnfH	2.9000000000000002e-180	594.2	292
319	WP_011321148.1	Mise	nifH	vnfH	2.9000000000000002e-180	592.5	285
320	WP_086686799.1	Mise	nifH	vnfH	3.1000000000000003e-180	592.4	286
321	WP_209105224.1	Mise	nifH	vnfH	3.1000000000000003e-180	594.1	291
322	WP_104518296.1	Mise	nifH	vnfH	3.1000000000000003e-180	592.4	290
323	WP_098740339.1	Mise	nifH	vnfH	3.2e-180	594.0	290
324	WP_142847681.1	Mise	nifH	vnfH	3.3000000000000004e-180	594.0	286
325	WP_096580147.1	Mise	nifH	vnfH	3.6000000000000003e-180	592.2	289
326	AF194084_1	Buckley	nifH	vnfH	3.8000000000000004e-180	597.0	290
327	WP_013192322.1	Mise	nifH	vnfH	3.9e-180	592.1	291
328	AAK26105.1|unidentified_bacterium_1	Zehr	nifH	vnfH	4e-180	596.9	290
329	WP_163926967.1	Mise	nifH	vnfH	4.1e-180	593.7	288
330	WP_069073115.1	Mise	nifH	vnfH	4.200000000000001e-180	593.6	287
331	WP_131309303.1	Mise	nifH	vnfH	4.4e-180	593.6	292
332	gi|220923884|ref|YP_002499186.1|	FunGene	nifH	vnfH	4.5e-180	588.3	291
333	WP_185586213.1	Mise	nifH	vnfH	4.600000000000001e-180	591.8	285
334	WP_109903383.1	Mise	nifH	vnfH	4.600000000000001e-180	593.5	292
335	WP_129607798.1	Mise	nifH	vnfH	4.600000000000001e-180	593.5	290
336	512909513802NC_010628_1	Buckley	nifH	vnfH	4.700000000000001e-180	596.7	291
337	WP_126398426.1	Mise	nifH	vnfH	4.8000000000000004e-180	593.5	290
338	WP_014247088.1	Mise	nifH	vnfH	4.9e-180	593.4	290
339	gi|21492761|ref|NP_659836.1|	FunGene	nifH	vnfH	5e-180	588.1	291
340	ACC79194.1|Nostoc_punctiforme_1	Zehr	nifH	vnfH	5e-180	596.6	291
341	WP_101250570.1	Mise	nifH	vnfH	5.100000000000001e-180	593.4	290
342	WP_145980786.1	Mise	nifH	vnfH	5.100000000000001e-180	593.4	290
343	gi|209543735|ref|YP_002275964.1|	FunGene	nifH	vnfH	5.3000000000000005e-180	588.0	292
344	AFZ27429.1|Cylindrospermum_stagnale_1	Zehr	nifH	vnfH	5.4e-180	596.5	292
345	gi|83310673|ref|YP_420937.1|	FunGene	nifH	vnfH	5.4e-180	588.0	289
346	WP_190932650.1	Mise	nifH	vnfH	5.600000000000001e-180	593.2	290
347	WP_183119623.1	Mise	nifH	vnfH	5.600000000000001e-180	593.2	291
348	WP_127088134.1	Mise	nifH	vnfH	5.700000000000001e-180	593.2	291
349	WP_085555032.1	Mise	nifH	vnfH	6.3000000000000005e-180	593.1	290
350	WP_134440415.1	Mise	nifH	vnfH	6.4e-180	593.0	290
351	WP_190561702.1	Mise	nifH	vnfH	6.700000000000001e-180	591.3	290
352	WP_214438569.1	Mise	nifH	vnfH	6.9e-180	592.9	286
353	WP_168503533.1	Mise	nifH	vnfH	7e-180	592.9	281
354	WP_206848477.1	Mise	nifH	vnfH	7.600000000000001e-180	592.8	290
