373	WP_096587343.1	Mise-T2	vnfH	2.7e-178	586.4	288
374	WP_134390093.1	Mise-T1	vnfH	2.8e-178	587.9	289
379	WP_190700437.1	Mise-T2	vnfH	3.2e-178	586.2	286
380	WP_193947864.1	Mise-T1	vnfH	3.2e-178	587.8	290
382	WP_109156008.1	Mise-T1	vnfH	3.4000000000000003e-178	587.7	290
383	WP_109107872.1	Mise-T1	vnfH	3.4000000000000003e-178	587.7	290
384	WP_094344321.1	Mise-T1	vnfH	3.5e-178	587.6	290
385	WP_111384232.1	Mise-T1	vnfH	3.7e-178	587.5	290
386	WP_119830136.1	Mise-T1	vnfH	3.8e-178	587.5	289
388	WP_190456639.1	Mise-T1	vnfH	3.9e-178	587.5	290
391	WP_206828068.1	Mise-T1	vnfH	3.9e-178	587.5	289
392	WP_039721391.1	Mise-T1	vnfH	4e-178	587.4	289
393	WP_114083679.1	Mise-T1	vnfH	4e-178	587.4	290
394	WP_012464212.1	Mise-T1	vnfH	4.3e-178	587.3	289
395	WP_201079207.1	Mise-T1	vnfH	4.4e-178	587.3	291
396	WP_129607798.1	Mise-T1	vnfH	4.4e-178	587.3	290
397	WP_126996253.1	Mise-T1	vnfH	4.5000000000000003e-178	587.3	290
398	WP_193887100.1	Mise-T2	vnfH	4.6e-178	585.7	285
399	WP_169145555.1	Mise-T1	vnfH	4.9e-178	587.1	289
400	WP_190601103.1	Mise-T2	vnfH	4.9e-178	585.6	288
401	WP_142847681.1	Mise-T1	vnfH	4.9e-178	587.2	285
402	WP_134440415.1	Mise-T1	vnfH	5.2e-178	587.1	289
403	WP_196526301.1	Mise-T1	vnfH	5.3e-178	587.0	290
404	WP_206848477.1	Mise-T1	vnfH	6e-178	586.8	289
405	WP_096603061.1	Mise-T2	vnfH	6.1e-178	585.3	287
406	WP_131309303.1	Mise-T1	vnfH	6.4e-178	586.8	291
407	WP_126398426.1	Mise-T1	vnfH	6.5e-178	586.7	290
408	WP_190475283.1	Mise-T2	vnfH	6.5e-178	585.2	281
409	WP_209105224.1	Mise-T1	vnfH	6.7e-178	586.7	290
410	WP_016877702.1	Mise-T2	vnfH	6.800000000000001e-178	585.1	286
411	WP_012973395.1	Mise-T1	vnfH	7e-178	586.6	290
412	WP_174710323.1	Mise-T1	vnfH	7.2e-178	586.6	290
414	WP_067767564.1	Mise-T2	vnfH	7.3e-178	585.0	287
415	WP_096580147.1	Mise-T2	vnfH	7.4e-178	585.0	288
416	WP_149230617.1	Mise-T1	vnfH	7.5e-178	586.5	290
417	WP_101250570.1	Mise-T1	vnfH	7.5e-178	586.5	290
418	WP_010995048.1	Mise-T2	vnfH	7.7e-178	584.9	284
420	WP_094349933.1	Mise-T1	vnfH	7.8e-178	586.5	290
421	WP_104518296.1	Mise-T2	vnfH	7.900000000000001e-178	584.9	289
424	WP_098740339.1	Mise-T1	vnfH	8e-178	586.4	290
425	WP_190406855.1	Mise-T2	vnfH	8e-178	584.9	287
426	WP_145980786.1	Mise-T1	vnfH	8.2e-178	586.4	290
427	WP_162397600.1	Mise-T1	vnfH	8.7e-178	586.3	290
428	WP_096583037.1	Mise-T2	vnfH	8.900000000000001e-178	584.7	281
429	WP_045581965.1	Mise-T1	vnfH	9e-178	586.3	290
431	WP_142524257.1	Mise-T2	vnfH	1e-177	584.5	289
432	WP_063634031.1	Mise-T1	vnfH	1e-177	586.1	290
433	WP_012568805.1	Mise-T1	vnfH	1.0999999999999998e-177	586.0	291
434	WP_109903383.1	Mise-T1	vnfH	1.0999999999999998e-177	586.0	291
436	WP_190694709.1	Mise-T2	vnfH	1.0999999999999998e-177	584.4	281
437	WP_014247088.1	Mise-T1	vnfH	1.0999999999999998e-177	586.0	290
438	WP_013192322.1	Mise-T2	vnfH	1.2e-177	584.3	290
439	WP_011321148.1	Mise-T2	vnfH	1.2e-177	584.2	284
440	WP_183119623.1	Mise-T1	vnfH	1.2e-177	585.8	290
442	WP_141376974.1	Mise-T1	vnfH	1.2e-177	585.9	291
443	WP_127088134.1	Mise-T1	vnfH	1.2e-177	585.8	290
444	WP_203097449.1	Mise-T1	vnfH	1.2e-177	585.8	290
446	WP_086686799.1	Mise-T2	vnfH	1.2e-177	584.3	285
449	WP_190561702.1	Mise-T2	vnfH	1.2999999999999998e-177	584.2	290
451	WP_104518213.1	Mise-T1	vnfH	1.4e-177	585.7	291
453	WP_158046206.1	Mise-T1	vnfH	1.4e-177	585.6	290
454	WP_084579006.1	Mise-T1	vnfH	1.4e-177	585.7	289
455	WP_026379576.1	Mise-T1	vnfH	1.4e-177	585.7	290
456	WP_085555032.1	Mise-T1	vnfH	1.4999999999999998e-177	585.6	290
457	WP_069073115.1	Mise-T1	vnfH	1.4999999999999998e-177	585.5	287
458	WP_163926967.1	Mise-T1	vnfH	1.6e-177	585.5	287
459	WP_172342934.1	Mise-T1	vnfH	1.6e-177	585.5	288
460	WP_179064204.1	Mise-T1	vnfH	1.6e-177	585.5	287
461	WP_015126422.1	Mise-T1	vnfH	1.6999999999999998e-177	585.3	286
462	WP_168503533.1	Mise-T1	vnfH	1.6999999999999998e-177	585.3	280
463	WP_182942625.1	Mise-T1	vnfH	1.6999999999999998e-177	585.4	290
464	WP_185586213.1	Mise-T2	vnfH	1.6999999999999998e-177	583.8	284
465	WP_148578770.1	Mise-T1	vnfH	1.8e-177	585.3	287
466	WP_123104633.1	Mise-T1	vnfH	1.8e-177	585.3	289
468	WP_202213712.1	Mise-T1	vnfH	1.8e-177	585.3	289
469	WP_190932650.1	Mise-T1	vnfH	1.8999999999999998e-177	585.2	289
470	WP_190893267.1	Mise-T1	vnfH	1.8999999999999998e-177	585.2	289
471	WP_169130728.1	Mise-T1	vnfH	1.8999999999999998e-177	585.2	287
473	WP_045868724.1	Mise-T2	vnfH	2.1999999999999997e-177	583.4	288
474	WP_150097122.1	Mise-T1	vnfH	2.2999999999999998e-177	585.0	291
475	WP_214438569.1	Mise-T1	vnfH	2.2999999999999998e-177	584.9	284
476	WP_097278677.1	Mise-T1	vnfH	2.2999999999999998e-177	585.0	291
477	WP_194747557.1	Mise-T1	vnfH	2.2999999999999998e-177	584.9	287
478	WP_015111910.1	Mise-T2	vnfH	2.2999999999999998e-177	583.3	281
479	WP_040622284.1	Mise-T1	vnfH	2.4e-177	584.9	291
480	WP_096647180.1	Mise-T1	vnfH	2.4e-177	584.9	288
482	WP_193896344.1	Mise-T2	vnfH	2.5e-177	583.3	284
483	WP_111359696.1	Mise-T1	vnfH	2.5e-177	584.8	291
484	WP_152590343.1	Mise-T2	vnfH	2.5999999999999997e-177	583.2	290
485	WP_200987982.1	Mise-T1	vnfH	2.8e-177	584.7	286
486	WP_190836867.1	Mise-T1	vnfH	2.8e-177	584.7	288
487	WP_096676010.1	Mise-T2	vnfH	2.9e-177	583.0	286
488	WP_044431865.1	Mise-T1	vnfH	3e-177	584.6	291
490	WP_116133760.1	Mise-T1	vnfH	3.3e-177	584.4	290
491	WP_011320742.1	Mise-T2	vnfH	3.3999999999999996e-177	582.8	291
492	WP_025812230.1	Mise-T1	vnfH	3.4999999999999997e-177	584.3	290
493	WP_215857783.1	Mise-T1	vnfH	3.4999999999999997e-177	584.3	290
494	WP_194475043.1	Mise-T2	vnfH	3.4999999999999997e-177	582.8	290
495	WP_096576486.1	Mise-T1	vnfH	3.4999999999999997e-177	584.4	288
498	WP_004675840.1	Mise-T3	vnfH	3.6e-177	580.6	290
499	WP_116703141.1	Mise-T1	vnfH	3.6e-177	584.3	290
500	WP_190983525.1	Mise-T1	vnfH	3.7e-177	584.3	288
501	WP_074218330.1	Mise-T1	vnfH	3.7e-177	584.3	290
502	WP_113525799.1	Mise-T1	vnfH	3.8999999999999997e-177	584.2	290
503	WP_089092731.1	Mise-T2	vnfH	3.8999999999999997e-177	582.6	291
504	WP_194000379.1	Mise-T2	vnfH	4e-177	582.6	290
505	WP_037454648.1	Mise-T1	vnfH	4.1e-177	584.1	291
506	WP_014029039.1	Mise-T1	vnfH	4.1e-177	584.1	290
507	WP_076603833.1	Mise-T1	vnfH	4.1e-177	584.1	289
508	WP_026783503.1	Mise-T1	vnfH	4.1e-177	584.1	290
509	WP_018989049.1	Mise-T1	vnfH	4.2e-177	584.1	287
510	WP_015215476.1	Mise-T2	vnfH	4.2e-177	582.5	290
511	WP_071190531.1	Mise-T2	vnfH	4.2e-177	582.5	290
512	WP_127052226.1	Mise-T2	vnfH	4.399999999999999e-177	582.4	290
515	WP_069074423.1	Mise-T2	vnfH	4.5999999999999996e-177	582.4	290
516	WP_179067132.1	Mise-T2	vnfH	4.5999999999999996e-177	582.4	290
517	WP_026192307.1	Mise-T2	vnfH	4.5999999999999996e-177	582.4	290
518	WP_121428196.1	Mise-T1	vnfH	4.7e-177	583.9	287
519	WP_205434803.1	Mise-T1	vnfH	4.8e-177	583.9	289
520	WP_163097655.1	Mise-T1	vnfH	4.8e-177	583.9	290
521	WP_136692414.1	Mise-T1	vnfH	4.8e-177	583.9	288
522	WP_214199046.1	Mise-T1	vnfH	4.9e-177	583.9	289
523	WP_137479509.1	Mise-T2	vnfH	5.1e-177	582.2	290
524	WP_215850274.1	Mise-T1	vnfH	5.199999999999999e-177	583.8	290
525	WP_041037193.1	Mise-T1	vnfH	5.199999999999999e-177	583.8	289
526	WP_006195291.1	Mise-T2	vnfH	5.199999999999999e-177	582.2	290
527	WP_206267712.1	Mise-T2	vnfH	5.199999999999999e-177	582.2	282
528	WP_181928125.1	Mise-T1	vnfH	5.299999999999999e-177	583.8	285
531	WP_110557306.1	Mise-T1	vnfH	5.3999999999999995e-177	583.7	291
533	WP_009567494.1	Mise-T1	vnfH	5.6e-177	583.7	290
534	WP_197952382.1	Mise-T2	vnfH	5.6e-177	582.1	290
536	WP_134181405.1	Mise-T1	vnfH	5.8e-177	583.6	290
537	WP_045226862.1	Mise-T1	vnfH	5.8e-177	583.6	289
539	WP_191661482.1	Mise-T1	vnfH	6.099999999999999e-177	583.6	287
540	WP_114084101.1	Mise-T2	vnfH	6.1999999999999995e-177	582.0	290
543	WP_118166533.1	Mise-T2	vnfH	6.5e-177	581.9	290
544	WP_169254812.1	Mise-T1	vnfH	6.5e-177	583.5	287
545	WP_092811147.1	Mise-T1	vnfH	6.5e-177	583.5	291
547	WP_126089867.1	Mise-T2	vnfH	6.6e-177	581.8	290
548	WP_015434438.1	Mise-T1	vnfH	6.7e-177	583.4	286
550	WP_101253241.1	Mise-T1	vnfH	6.899999999999999e-177	583.4	287
551	WP_066098062.1	Mise-T1	vnfH	6.899999999999999e-177	583.4	285
552	WP_014236061.1	Mise-T1	vnfH	6.899999999999999e-177	583.4	287
553	WP_026610013.1	Mise-T1	vnfH	7e-177	583.4	289
555	WP_207018595.1	Mise-T1	vnfH	7.0999999999999996e-177	583.3	289
556	WP_065413759.1	Mise-T1	vnfH	7.0999999999999996e-177	583.3	290
557	WP_201782714.1	Mise-T1	vnfH	7.3e-177	583.3	284
558	WP_067766985.1	Mise-T1	vnfH	7.3e-177	583.3	286
560	WP_091148925.1	Mise-T1	vnfH	7.3e-177	583.3	288
561	WP_026016315.1	Mise-T2	vnfH	7.4e-177	581.7	288
562	WP_190941952.1	Mise-T2	vnfH	7.5e-177	581.7	290
563	WP_039390847.1	Mise-T1	vnfH	7.599999999999999e-177	583.2	289
564	WP_210614290.1	Mise-T2	vnfH	7.599999999999999e-177	581.7	290
565	WP_190952735.1	Mise-T2	vnfH	7.599999999999999e-177	581.7	290
566	WP_148207338.1	Mise-T1	vnfH	7.699999999999999e-177	583.2	290
567	WP_098107168.1	Mise-T1	vnfH	7.799999999999999e-177	583.2	289
568	WP_024519957.1	Mise-T2	vnfH	7.9e-177	581.6	289
569	WP_093287058.1	Mise-T1	vnfH	8e-177	583.2	290
570	WP_122406910.1	Mise-T2	vnfH	8.099999999999999e-177	581.6	290
571	WP_163936240.1	Mise-T2	vnfH	8.099999999999999e-177	581.6	290
572	WP_007636849.1	Mise-T2	vnfH	8.099999999999999e-177	581.6	291
573	WP_076398282.1	Mise-T1	vnfH	8.099999999999999e-177	583.1	291
574	WP_094353054.1	Mise-T2	vnfH	8.2e-177	581.5	290
575	WP_092235830.1	Mise-T2	vnfH	8.2e-177	581.5	290
577	WP_085026009.1	Mise-T1	vnfH	8.2e-177	583.1	289
578	WP_166114117.1	Mise-T1	vnfH	8.299999999999999e-177	583.1	290
579	WP_104905582.1	Mise-T2	vnfH	8.5e-177	581.5	290
580	WP_119630334.1	Mise-T1	vnfH	8.799999999999999e-177	583.0	289
581	WP_097669307.1	Mise-T2	vnfH	8.799999999999999e-177	581.5	290
582	WP_094346394.1	Mise-T2	vnfH	8.799999999999999e-177	581.5	290
583	WP_099068216.1	Mise-T2	vnfH	9e-177	581.4	290
584	WP_026202218.1	Mise-T2	vnfH	9e-177	581.4	290
585	WP_094328859.1	Mise-T2	vnfH	9e-177	581.4	290
586	WP_026791019.1	Mise-T1	vnfH	9.1e-177	583.0	290
587	WP_183232018.1	Mise-T2	vnfH	9.199999999999999e-177	581.4	290
588	WP_148759939.1	Mise-T2	vnfH	9.199999999999999e-177	581.4	288
589	WP_099558078.1	Mise-T1	vnfH	9.199999999999999e-177	583.0	290
590	WP_169139560.1	Mise-T1	vnfH	9.3e-177	583.0	287
591	WP_067734406.1	Mise-T1	vnfH	9.3e-177	583.0	288
592	WP_100083431.1	Mise-T1	vnfH	9.3e-177	583.0	290
593	WP_172451471.1	Mise-T1	vnfH	9.4e-177	582.9	289
594	WP_206864364.1	Mise-T1	vnfH	9.5e-177	582.9	289
595	WP_029084287.1	Mise-T2	vnfH	9.6e-177	581.3	290
596	WP_109041643.1	Mise-T1	vnfH	9.699999999999999e-177	582.9	287
597	WP_183257923.1	Mise-T2	vnfH	9.8e-177	581.3	290
598	WP_054357844.1	Mise-T1	vnfH	9.899999999999999e-177	582.9	291
599	WP_101291304.1	Mise-T1	vnfH	9.899999999999999e-177	582.9	290
600	WP_027571409.1	Mise-T2	vnfH	9.899999999999999e-177	581.3	290
601	WP_026622886.1	Mise-T1	vnfH	1e-176	582.8	290
602	WP_050414615.1	Mise-T1	vnfH	1e-176	582.8	287
603	WP_185585744.1	Mise-T2	vnfH	1e-176	581.3	290
604	WP_028336705.1	Mise-T2	vnfH	1e-176	581.2	290
605	WP_096569143.1	Mise-T2	vnfH	1e-176	581.3	290
606	WP_073634617.1	Mise-T2	vnfH	1.1e-176	581.1	290
607	WP_012333316.1	Mise-T1	vnfH	1.1e-176	582.8	290
608	WP_015114149.1	Mise-T1	vnfH	1.1e-176	582.7	288
609	WP_197958099.1	Mise-T2	vnfH	1.1e-176	581.1	290
610	WP_073642353.1	Mise-T2	vnfH	1.1e-176	581.2	290
611	WP_153345975.1	Mise-T1	vnfH	1.1e-176	582.8	291
612	WP_096589796.1	Mise-T1	vnfH	1.1e-176	582.7	290
613	WP_172821973.1	Mise-T1	vnfH	1.1e-176	582.7	290
616	WP_119632377.1	Mise-T1	vnfH	1.1e-176	582.8	289
617	WP_038078010.1	Mise-T1	vnfH	1.1e-176	582.7	289
618	WP_119157045.1	Mise-T1	vnfH	1.1e-176	582.8	289
619	WP_095590429.1	Mise-T1	vnfH	1.1e-176	582.8	290
620	WP_015687075.1	Mise-T2	vnfH	1.1e-176	581.2	290
621	WP_094891080.1	Mise-T2	vnfH	1.1e-176	581.1	290
622	WP_169264332.1	Mise-T2	vnfH	1.1e-176	581.2	290
623	WP_104461882.1	Mise-T2	vnfH	1.1e-176	581.2	290
624	WP_015206159.1	Mise-T2	vnfH	1.1e-176	581.2	289
625	WP_017743962.1	Mise-T2	vnfH	1.2e-176	581.0	291
626	WP_016953627.1	Mise-T2	vnfH	1.2e-176	581.0	290
627	WP_169258465.1	Mise-T1	vnfH	1.2e-176	582.6	287
628	WP_128943605.1	Mise-T2	vnfH	1.2e-176	581.0	290
629	WP_114948803.1	Mise-T1	vnfH	1.2e-176	582.6	289
630	WP_059419395.1	Mise-T1	vnfH	1.2e-176	582.6	290
631	WP_196522251.1	Mise-T2	vnfH	1.2e-176	581.0	289
632	WP_124704039.1	Mise-T1	vnfH	1.2e-176	582.6	290
633	WP_164179828.1	Mise-T1	vnfH	1.2e-176	582.6	290
634	WP_055037707.1	Mise-T1	vnfH	1.3e-176	582.5	290
635	WP_166899748.1	Mise-T1	vnfH	1.3e-176	582.4	290
636	WP_193883645.1	Mise-T1	vnfH	1.3e-176	582.5	288
637	WP_213503686.1	Mise-T1	vnfH	1.3e-176	582.5	289
638	WP_104908627.1	Mise-T1	vnfH	1.3e-176	582.5	290
639	WP_091882104.1	Mise-T2	vnfH	1.3e-176	580.9	290
640	WP_141150239.1	Mise-T1	vnfH	1.3e-176	582.5	289
641	WP_011160152.1	Mise-T1	vnfH	1.3e-176	582.5	291
643	WP_054186393.1	Mise-T2	vnfH	1.4e-176	580.8	291
644	WP_028003516.1	Mise-T1	vnfH	1.4e-176	582.4	290
645	WP_018097454.1	Mise-T1	vnfH	1.4e-176	582.4	290
646	WP_111417281.1	Mise-T1	vnfH	1.4e-176	582.4	291
647	WP_111346975.1	Mise-T1	vnfH	1.4e-176	582.3	290
648	WP_066099558.1	Mise-T1	vnfH	1.4e-176	582.4	290
649	WP_037205988.1	Mise-T1	vnfH	1.4e-176	582.3	290
650	WP_012407784.1	Mise-T2	vnfH	1.5e-176	580.6	290
651	WP_191659636.1	Mise-T1	vnfH	1.5e-176	582.3	289
652	WP_027563347.1	Mise-T2	vnfH	1.5e-176	580.7	290
653	WP_076601595.1	Mise-T1	vnfH	1.5e-176	582.3	286
654	WP_054161688.1	Mise-T1	vnfH	1.5e-176	582.3	291
655	WP_057018216.1	Mise-T2	vnfH	1.5e-176	580.7	290
656	WP_164603241.1	Mise-T1	vnfH	1.5e-176	582.3	291
657	WP_114357898.1	Mise-T1	vnfH	1.6e-176	582.1	291
658	WP_054538234.1	Mise-T1	vnfH	1.6e-176	582.2	290
659	WP_008065016.1	Mise-T1	vnfH	1.6e-176	582.2	288
660	WP_064254452.1	Mise-T1	vnfH	1.6e-176	582.2	290
661	WP_190408029.1	Mise-T1	vnfH	1.7e-176	582.1	288
662	WP_015687117.1	Mise-T1	vnfH	1.7e-176	582.1	290
663	WP_046120159.1	Mise-T2	vnfH	1.7e-176	580.5	290
664	WP_196797878.1	Mise-T2	vnfH	1.7e-176	580.5	288
665	WP_169255749.1	Mise-T1	vnfH	1.7e-176	582.1	289
668	WP_167083296.1	Mise-T1	vnfH	1.7e-176	582.1	287
669	WP_215876762.1	Mise-T1	vnfH	1.7e-176	582.1	290
670	WP_127300082.1	Mise-T1	vnfH	1.7e-176	582.1	290
671	WP_009540176.1	Mise-T1	vnfH	1.7e-176	582.1	291
673	WP_126261664.1	Mise-T2	vnfH	1.7e-176	580.5	290
674	WP_150060742.1	Mise-T1	vnfH	1.7e-176	582.1	290
675	WP_060737955.1	Mise-T2	vnfH	1.8e-176	580.4	290
676	WP_100233658.1	Mise-T2	vnfH	1.8e-176	580.5	290
677	WP_092218329.1	Mise-T2	vnfH	1.8e-176	580.5	290
678	WP_152619694.1	Mise-T1	vnfH	1.8e-176	582.0	290
679	WP_137043015.1	Mise-T2	vnfH	1.8e-176	580.5	290
680	WP_050403050.1	Mise-T2	vnfH	1.8e-176	580.4	290
681	WP_015205670.1	Mise-T2	vnfH	1.8e-176	580.4	288
682	WP_040140722.1	Mise-T2	vnfH	1.9e-176	580.4	290
683	WP_198420427.1	Mise-T1	vnfH	1.9e-176	581.9	287
684	WP_077300426.1	Mise-T1	vnfH	1.9e-176	581.9	290
685	WP_128916295.1	Mise-T2	vnfH	1.9e-176	580.3	290
686	WP_015437658.1	Mise-T1	vnfH	1.9e-176	581.9	289
687	WP_028534981.1	Mise-T1	vnfH	1.9e-176	582.0	290
688	WP_192149450.1	Mise-T1	vnfH	1.9e-176	581.9	290
689	WP_212059008.1	Mise-T2	vnfH	1.9e-176	580.4	290
690	WP_036014954.1	Mise-T2	vnfH	1.9e-176	580.4	290
691	WP_194006043.1	Mise-T2	vnfH	2e-176	580.3	289
692	WP_040111861.1	Mise-T2	vnfH	2e-176	580.3	289
693	WP_162398816.1	Mise-T2	vnfH	2e-176	580.3	289
694	WP_163675331.1	Mise-T2	vnfH	2e-176	580.3	289
695	WP_190882698.1	Mise-T1	vnfH	2e-176	581.9	290
696	WP_193936558.1	Mise-T2	vnfH	2e-176	580.3	291
698	WP_027846702.1	Mise-T1	vnfH	2.1e-176	581.8	291
699	WP_026687661.1	Mise-T1	vnfH	2.1e-176	581.8	290
700	WP_091956652.1	Mise-T2	vnfH	2.1e-176	580.2	290
701	WP_198124594.1	Mise-T1	vnfH	2.1e-176	581.8	290
703	WP_203388507.1	Mise-T1	vnfH	2.2e-176	581.7	289
704	WP_190913711.1	Mise-T2	vnfH	2.2e-176	580.1	290
705	WP_119859182.1	Mise-T1	vnfH	2.2e-176	581.7	291
706	WP_061882427.1	Mise-T2	vnfH	2.2e-176	580.1	290
707	WP_096534584.1	Mise-T1	vnfH	2.2e-176	581.8	290
708	WP_169602463.1	Mise-T1	vnfH	2.2e-176	581.7	289
709	WP_015131644.1	Mise-T2	vnfH	2.3e-176	580.1	290
710	WP_143844411.1	Mise-T1	vnfH	2.3e-176	581.6	290
711	WP_100900953.1	Mise-T2	vnfH	2.3e-176	580.1	290
712	WP_163674983.1	Mise-T1	vnfH	2.3e-176	581.7	289
714	WP_057028526.1	Mise-T2	vnfH	2.3e-176	580.1	290
715	WP_179733819.1	Mise-T2	vnfH	2.3e-176	580.0	290
716	WP_170959118.1	Mise-T1	vnfH	2.3e-176	581.6	290
717	WP_190882243.1	Mise-T2	vnfH	2.4e-176	580.0	290
718	WP_139557892.1	Mise-T1	vnfH	2.4e-176	581.6	288
719	WP_084268130.1	Mise-T2	vnfH	2.4e-176	580.0	289
720	WP_157286127.1	Mise-T2	vnfH	2.4e-176	580.0	290
721	WP_018292023.1	Mise-T1	vnfH	2.4e-176	581.6	289
722	WP_185563665.1	Mise-T1	vnfH	2.5e-176	581.6	290
723	WP_063203451.1	Mise-T2	vnfH	2.5e-176	580.0	290
724	WP_206894880.1	Mise-T1	vnfH	2.6e-176	581.5	290
728	WP_165990894.1	Mise-T1	vnfH	2.6e-176	581.5	290
730	WP_031595775.1	Mise-T1	vnfH	2.6e-176	581.5	290
731	WP_062188556.1	Mise-T1	vnfH	2.6e-176	581.5	290
732	WP_157348527.1	Mise-T2	vnfH	2.7e-176	579.9	290
733	WP_013934597.1	Mise-T1	vnfH	2.7e-176	581.5	291
734	WP_096684461.1	Mise-T2	vnfH	2.8e-176	579.8	290
736	WP_180941993.1	Mise-T1	vnfH	2.8e-176	581.4	289
737	WP_193195278.1	Mise-T2	vnfH	2.8e-176	579.8	289
739	WP_092786517.1	Mise-T1	vnfH	2.9e-176	581.3	290
740	WP_015930533.1	Mise-T1	vnfH	3.2e-176	581.2	290
741	WP_172261098.1	Mise-T1	vnfH	3.2e-176	581.2	288
742	WP_096622974.1	Mise-T1	vnfH	3.2e-176	581.2	288
743	WP_128266554.1	Mise-T2	vnfH	3.3e-176	579.6	290
745	WP_011241556.1	Mise-T1	vnfH	3.3e-176	581.1	291
746	WP_012222808.1	Mise-T1	vnfH	3.3e-176	581.1	291
747	WP_128948000.1	Mise-T2	vnfH	3.3e-176	579.6	290
748	WP_110389903.1	Mise-T1	vnfH	3.3e-176	581.1	290
749	WP_076828300.1	Mise-T2	vnfH	3.4e-176	579.5	290
750	WP_017655953.1	Mise-T1	vnfH	3.4e-176	581.1	284
751	WP_066877752.1	Mise-T1	vnfH	3.4e-176	581.1	290
752	WP_021130617.1	Mise-T1	vnfH	3.4e-176	581.1	289
754	WP_100674424.1	Mise-T1	vnfH	3.5e-176	581.1	290
755	WP_153163571.1	Mise-T1	vnfH	3.5e-176	581.1	290
756	WP_127052204.1	Mise-T2	vnfH	3.5e-176	579.5	287
757	WP_061026969.1	Mise-T2	vnfH	3.5e-176	579.5	290
758	WP_080139688.1	Mise-T2	vnfH	3.5e-176	579.5	290
759	WP_190906321.1	Mise-T2	vnfH	3.6e-176	579.4	287
760	WP_068495612.1	Mise-T1	vnfH	3.6e-176	581.0	290
761	WP_153145850.1	Mise-T1	vnfH	3.6e-176	581.0	289
762	WP_184043750.1	Mise-T1	vnfH	3.6e-176	581.0	290
763	WP_179051021.1	Mise-T2	vnfH	3.6e-176	579.5	288
