	SeqID	Database	OrgGene	Gene	EValue	Bitscore	AlnLength
70	AAG60754.1|Bradyrhizobium_japonicum_1	Zehr	nifH	nifH	1.70E-169	560.9	289
71	ABS65347.1|Xanthobacter_autotrophicus_1	Zehr	nifH	nifH	1.70E-169	560.9	289
72	ABK43713.1|Magnetococcus_sp._1	Zehr	nifH	vnfH	1.80E-169	561	287
73	ACA17917.1|Methylobacterium_sp._1	Zehr	nifH	nifH	2.30E-169	560.4	288
74	ABB30904.1|Geobacter_metallireducens_1	Zehr	nifH	nifH	2.80E-169	560.2	285
75	ACH39087.1|Geobacter_bemidjiensis_1	Zehr	nifH	nifH	3.30E-169	559.9	286
76	ACC79194.1|Nostoc_punctiforme_1	Zehr	nifH	vnfH	3.60E-169	560	289
77	ABE34499.1|Burkholderia_xenovorans_1	Zehr	nifH	nifH	3.80E-169	559.7	289
78	ACM20925.1|Geobacter_sp._1	Zehr	nifH	nifH	3.90E-169	559.7	286
79	EHR69902.1|Burkholderiales_bacterium_1	Zehr	nifH	nifH	4.50E-169	559.5	289
80	CCB66847.1|Hyphomicrobium_sp._1	Zehr	nifH	nifH	5.20E-169	559.3	289
81	AAU90633.1|Methylococcus_capsulatus_1	Zehr	nifH	nifH	5.40E-169	559.2	289
82	EJW09446.1|Rhodovulum_sp._1	Zehr	nifH	nifH	5.90E-169	559.1	289
83	CCJ08074.1|Methylocystis_sp._1	Zehr	nifH	nifH	6.60E-169	558.9	289
84	EEW25375.1|Rhodobacter_sp._1	Zehr	nifH	nifH	6.90E-169	558.9	289
85	ADP71189.1|Rhodomicrobium_vannielii_1	Zehr	nifH	nifH	7.00E-169	558.9	290
86	ACF03590.1|Rhodopseudomonas_palustris_1	Zehr	nifH	nifH	7.80E-169	558.7	290
87	ACK52517.1|Methylocella_silvestris_1	Zehr	nifH	nifH	8.30E-169	558.6	289
88	AAA26316.1|Rhizobium_sp._1	Zehr	nifH	nifH	9.10E-169	558.5	289
89	AEN14646.1|Leptospirillum_ferriphilum_1	Zehr	nifH	nifH	9.20E-169	558.5	288
90	ABO58940.1|Burkholderia_vietnamiensis_1	Zehr	nifH	nifH	9.80E-169	558.4	289
91	EAT15955.1|Desulfuromonas_acetoxidans_1	Zehr	nifH	nifH	1.20E-168	558.1	286
92	EJZ16722.1|Rhizobium_sp._1	Zehr	nifH	nifH	1.20E-168	558	289
93	EFC25536.1|Rhodopseudomonas_palustris_1	Zehr	nifH	nifH	1.60E-168	557.7	290
94	EFX98811.1|Methylocystis_sp._1	Zehr	nifH	nifH	1.70E-168	557.6	290
95	EES53484.1|Leptospirillum_ferrodiazotrophum_1	Zehr	nifH	nifH	1.80E-168	557.5	288
96	EIM30737.1|Microvirga_sp._1	Zehr	nifH	nifH	1.90E-168	557.4	288
97	AEI38202.1|Zymomonas_mobilis_1	Zehr	nifH	nifH	2.00E-168	557.4	289
98	CAP54379.1|Gluconacetobacter_diazotrophicus_1	Zehr	nifH	nifH	2.20E-168	557.2	289
99	EIZ79690.1|Novosphingobium_sp._1	Zehr	nifH	nifH	2.20E-168	557.2	290
100	ABV79890.1|Anabaena_siamensis_1	Zehr	nifH	vnfH	2.40E-168	557.3	287
101	ACB33698.1|Leptothrix_cholodnii_1	Zehr	nifH	nifH	2.50E-168	557.1	289
102	ACL58883.1|Methylobacterium_nodulans_1	Zehr	nifH	nifH	2.70E-168	556.9	288
103	BAE50378.1|Magnetospirillum_magneticum_1	Zehr	nifH	nifH	3.00E-168	556.8	288
104	AGJ89747.1|Rhizobium_tropici_1	Zehr	nifH	nifH	3.10E-168	556.7	289
105	NP_106489.1|Mesorhizobium_loti_1	Zehr	nifH	nifH	4.10E-168	556.4	288
106	AAA26463.1|Rhodospirillum_rubrum_1	Zehr	nifH	nifH	4.40E-168	556.3	289
107	AAC64642.1|Fischerella_sp._1	Zehr	nifH	vnfH	4.40E-168	556.4	287
108	AFY30594.1|Calothrix_sp._1	Zehr	nifH	vnfH	5.00E-168	556.3	286
109	AAA26140.1|Rhodobacter_capsulatus_1	Zehr	nifH	nifH	6.00E-168	555.8	289
110	AAB65801.1|Nostoc_sp._1	Zehr	nifH	vnfH	6.00E-168	556	280
111	EHH13995.1|Mesorhizobium_amorphae_1	Zehr	nifH	nifH	6.20E-168	555.8	289
112	ACL44722.1|Cyanothece_sp._1	Zehr	nifH	vnfH	6.30E-168	555.9	279
113	CAE26819.1|Rhodopseudomonas_palustris_1	Zehr	nifH	nifH	6.70E-168	555.6	287
114	ACB94126.1|Beijerinckia_indica_1	Zehr	nifH	nifH	6.80E-168	555.6	287
115	ABS27227.1|Anaeromyxobacter_sp._1	Zehr	nifH	nifH	6.90E-168	555.6	285
116	AAA26329.1|Rhizobium_sp._1	Zehr	nifH	nifH	7.60E-168	555.5	288
117	AAC45588.1|Anabaena_variabilis_1	Zehr	nifH	vnfH	7.90E-168	555.6	287
118	ABQ25379.1|Geobacter_uraniireducens_1	Zehr	nifH	nifH	8.50E-168	555.3	285
119	AFZ22411.1|Cylindrospermum_stagnale_1	Zehr	nifH	vnfH	9.40E-168	555.4	286
120	AFZ58852.1|Anabaena_cylindrica_1	Zehr	nifH	vnfH	1.00E-167	555.3	289
121	ABM37652.1|Polaromonas_naphthalenivorans_1	Zehr	nifH	nifH	1.10E-167	554.9	288
122	CAA90932.1|Herbaspirillum_seropedicae_1	Zehr	nifH	nifH	1.10E-167	554.9	288
123	AAK65107.1|Sinorhizobium_meliloti_1	Zehr	nifH	nifH	1.20E-167	554.8	289
124	EGX99768.1|Azospirillum_amazonense_1	Zehr	nifH	nifH	1.30E-167	554.7	288
125	ABD89986.1|Rhodopseudomonas_palustris_1	Zehr	nifH	nifH	1.40E-167	554.6	289
126	EEG00728.1|'Nostoc_azollae'_1	Zehr	nifH	vnfH	1.60E-167	554.6	285
127	CAL79071.1|Bradyrhizobium_sp._1	Zehr	nifH	nifH	1.60E-167	554.4	288
128	EFA68738.1|Cylindrospermopsis_raciborskii_1	Zehr	nifH	vnfH	1.70E-167	554.5	287
129	AFY41676.1|Nostoc_sp._1	Zehr	nifH	vnfH	1.80E-167	554.5	280
130	EEG01482.1|'Nostoc_azollae'_1	Zehr	nifH	vnfH	2.20E-167	554.2	280
131	EEG00294.1|'Nostoc_azollae'_1	Zehr	nifH	vnfH	2.30E-167	554.1	289
132	AFY89975.1|Chroococcidiopsis_thermalis_1	Zehr	nifH	vnfH	2.40E-167	554	289
133	EEW34039.1|Mesorhizobium_opportunistum_1	Zehr	nifH	nifH	2.90E-167	553.6	288
134	CCG41896.1|Phaeospirillum_molischianum_1	Zehr	nifH	vnfH	2.90E-167	553.8	289
135	EHR00803.1|Bradyrhizobium_sp._1	Zehr	nifH	nifH	3.50E-167	553.3	289
136	ACD94940.1|Geobacter_lovleyi_1	Zehr	nifH	nifH	3.50E-167	553.3	286
137	EME68108.1|Magnetospirillum_sp._1	Zehr	nifH	nifH	4.60E-167	552.9	288
138	EFD40330.1|Ethanoligenens_harbinense_1	Zehr	nifH	anfH	5.00E-167	552.7	275
139	EAW46334.1|Nodularia_spumigena_1	Zehr	nifH	vnfH	5.10E-167	553	289
140	ADI02873.1|Syntrophothermus_lipocalidus_1	Zehr	nifH	anfH	5.20E-167	552.7	275
141	ACC84196.1|Nostoc_punctiforme_1	Zehr	nifH	vnfH	5.90E-167	552.7	283
142	AEG16830.1|Desulfotomaculum_kuznetsovii_1	Zehr	nifH	anfH	8.00E-167	552.1	274
143	ACG74424.1|Anaeromyxobacter_sp._1	Zehr	nifH	nifH	1.00E-166	551.8	286
144	AAC64641.1|Fischerella_sp._1	Zehr	nifH	vnfH	1.30E-166	551.6	279
145	ACC76639.1|Burkholderia_phymatum_1	Zehr	nifH	nifH	1.40E-166	551.3	289
146	AFZ22902.1|Cylindrospermum_stagnale_1	Zehr	nifH	vnfH	1.50E-166	551.5	288
147	CBN57732.1|Oscillatoria_sp._1	Zehr	nifH	vnfH	1.60E-166	551.3	289
148	ABZ83695.1|Heliobacterium_modesticaldum_1	Zehr	nifH	nifH	1.60E-166	551.1	280
149	AFZ17178.1|Microcoleus_sp._1	Zehr	nifH	vnfH	1.70E-166	551.2	289
150	CAK10385.1|Rhizobium_leguminosarum_1	Zehr	nifH	nifH	2.30E-166	550.6	289
151	BAD95753.1|Heliobacterium_chlorum_1	Zehr	nifH	nifH	2.30E-166	550.6	281
152	EFH04962.1|Methylosinus_trichosporium_1	Zehr	nifH	nifH	2.30E-166	550.6	288
153	CAP64045.1|Cupriavidus_taiwanensis_1	Zehr	nifH	nifH	2.40E-166	550.5	289
154	AFY35853.1|Calothrix_sp._1	Zehr	nifH	vnfH	3.10E-166	550.4	289
155	CAA39552.1|Methanosarcina_barkeri_1	Zehr	nifH	anfH	3.60E-166	549.9	275
156	AFV03033.1|Dehalobacter_sp._1	Zehr	nifH	nifH	4.40E-166	549.7	280
157	BAA00568.1|Leptolyngbya_boryana_1	Zehr	nifH	vnfH	4.90E-166	549.7	279
158	ACC79763.1|Nostoc_punctiforme_1	Zehr	nifH	vnfH	5.00E-166	549.7	289
159	BAD93282.1|Halorhodospira_halophila_1	Zehr	nifH	nifH	5.20E-166	549.4	287
160	EPY01003.1|Phaeospirillum_fulvum_1	Zehr	nifH	nifH	5.40E-166	549.4	287
161	EDX87850.1|Synechococcus_sp._1	Zehr	nifH	vnfH	5.80E-166	549.5	282
162	ABM61068.1|Halorhodospira_halophila_1	Zehr	nifH	vnfH	7.10E-166	549.2	287
163	EQD24965.1|Leptospirillum_sp._1	Zehr	nifH	nifH	9.20E-166	548.6	281
164	EKQ67142.1|Oscillatoriales_cyanobacterium_1	Zehr	nifH	vnfH	1.20E-165	548.5	279
165	AFY51257.1|Nostoc_sp._1	Zehr	nifH	vnfH	1.30E-165	548.3	281
166	ELR91185.1|Leptolyngbya_sp._1	Zehr	nifH	vnfH	1.40E-165	548.3	280
167	ACI58270.1|Rhizobium_leguminosarum_1	Zehr	nifH	nifH	1.80E-165	547.7	287
168	EJC75087.1|Rhizobium_leguminosarum_1	Zehr	nifH	nifH	2.10E-165	547.5	288
169	ABM47382.1|Rhizobium_leguminosarum_1	Zehr	nifH	nifH	2.50E-165	547.2	289
170	EJC80732.1|Rhizobium_leguminosarum_1	Zehr	nifH	nifH	2.60E-165	547.2	283
171	EKV00060.1|Leptolyngbya_sp._1	Zehr	nifH	vnfH	3.20E-165	547.1	279
172	CAJ65436.1|Frankia_alni_1	Zehr	nifH	vnfH	6.20E-165	546.1	286
173	AAA22008.1|Nostoc_sp._1	Zehr	nifH	vnfH	8.00E-165	545.7	287
174	AAA93020.1|Anabaena_variabilis_1	Zehr	nifH	nifH	1.10E-164	545.1	280
175	EFD27776.1|Frankia_symbiont_1	Zehr	nifH	vnfH	1.30E-164	545.1	287
176	AFM92571.1|Acaryochloris_sp._1	Zehr	nifH	vnfH	1.60E-164	544.7	282
177	ABC99975.1|Synechococcus_sp._1	Zehr	nifH	vnfH	1.90E-164	544.5	287
178	ABD13834.1|Frankia_sp._1	Zehr	nifH	vnfH	2.30E-164	544.2	286
179	CAA61216.1|Methanothermobacter_thermautotrophicus_1	Zehr	nifH	anfH	5.40E-164	542.8	275
180	AAB36876.1|Frankia_sp._1	Zehr	nifH	vnfH	9.60E-164	542.2	286
181	AFY78732.1|Pleurocapsa_sp._1	Zehr	nifH	nifH	2.00E-163	541	285
182	AAA27374.1|Acidithiobacillus_ferrooxidans_1	Zehr	nifH	nifH	3.10E-163	540.3	289
183	ABO64217.1|Burkholderia_silvatlantica_1	Zehr	nifH	nifH	6.40E-163	539.3	280
184	EHQ91738.1|Desulfosporosinus_youngiae_1	Zehr	nifH	nifH	8.80E-163	538.9	274
185	AFZ43954.1|Halothece_sp._1	Zehr	nifH	nifH	9.90E-163	538.7	286
186	ABW16215.1|Frankia_sp._1	Zehr	nifH	vnfH	1.00E-162	538.8	286
187	ABO64210.1|Burkholderia_tropica_1	Zehr	nifH	nifH	1.10E-162	538.5	282
188	ADM52729.1|Paenibacillus_sabinae_1	Zehr	nifH	vnfH	1.20E-162	538.6	286
189	ABG53144.1|Trichodesmium_erythraeum_1	Zehr	nifH	vnfH	1.40E-162	538.3	286
190	ABO64216.1|Burkholderia_caryophylli_1	Zehr	nifH	nifH	1.80E-162	537.9	281
191	EFC83885.1|Frankia_sp._1	Zehr	nifH	vnfH	4.50E-162	536.7	286
192	EGW39330.1|Desulfosporosinus_sp._1	Zehr	nifH	nifH	6.10E-162	536.1	274
193	CAC27791.1|Paenibacillus_durus_1	Zehr	nifH	vnfH	1.40E-161	535.1	285
194	ACL19109.1|Desulfitobacterium_hafniense_1	Zehr	nifH	nifH	2.50E-161	534	274
195	CAD56229.1|Paenibacillus_durus_1	Zehr	nifH	vnfH	2.60E-161	534.2	285
196	AET70418.1|Desulfosporosinus_orientis_1	Zehr	nifH	nifH	4.20E-161	533.3	274
197	AAA77022.1|Trichodesmium_thiebautii_1	Zehr	nifH	vnfH	5.40E-161	533.2	283
198	AAC18640.1|Frankia_sp._1	Zehr	nifH	vnfH	9.30E-161	532.4	286
199	BAH24186.1|Paenibacillus_abekawaensis_1	Zehr	nifH	nifH	1.30E-160	531.7	283
200	BAH23271.1|Paenibacillus_graminis_1	Zehr	nifH	vnfH	3.50E-160	530.5	286
201	AFP43337.1|Cyanobacterium_sp._1	Zehr	nifH	nifH	4.30E-160	530	282
202	AFM42901.1|Desulfosporosinus_acidiphilus_1	Zehr	nifH	nifH	8.50E-160	529	274
203	ADM52732.1|Paenibacillus_sabinae_1	Zehr	nifH	nifH	1.10E-159	528.6	283
204	ADG81557.1|Thermincola_potens_1	Zehr	nifH	nifH	4.40E-159	526.7	274
205	ACA58711.1|Candidatus_Desulforudis_1	Zehr	nifH	anfH	4.40E-159	526.7	274
206	BAF47151.1|Gloeothece_sp._1	Zehr	nifH	nifH	7.30E-159	526	285
207	ACK70547.1|Cyanothece_sp._1	Zehr	nifH	nifH	8.10E-159	525.8	283
208	AAW57049.1|cyanobacterium_endosymbiont_1	Zehr	nifH	nifH	1.00E-158	525.5	285
209	EDX97588.1|Cyanothece_sp._1	Zehr	nifH	nifH	2.20E-158	524.4	283
210	ACA79963.1|Mesorhizobium_sp._1	Zehr	nifH	nifH	2.50E-158	524.2	269
211	EES28798.1|Clostridium_cellulovorans_1	Zehr	nifH	nifH	3.60E-158	523.7	273
212	EEU59346.1|Clostridium_papyrosolvens_1	Zehr	nifH	nifH	4.30E-158	523.5	274
213	AAX07130.1|Paenibacillus_massiliensis_1	Zehr	nifH	nifH	7.50E-158	522.7	286
214	AFY58697.1|Rivularia_sp._1	Zehr	nifH	vnfH	9.20E-158	522.6	264
215	EHG05102.1|Desulfotomaculum_gibsoniae_1	Zehr	nifH	nifH	1.00E-157	522.2	275
216	EGB21515.1|Desulfotomaculum_nigrificans_1	Zehr	nifH	nifH	1.00E-157	522.2	274
217	EGJ49116.1|Desulfovibrio_africanus_1	Zehr	nifH	nifH	1.10E-157	522.1	275
218	EEP56036.1|Clostridium_butyricum_1	Zehr	nifH	nifH	1.30E-157	521.9	274
219	EAM50501.1|Crocosphaera_watsonii_1	Zehr	nifH	nifH	1.50E-157	521.7	283
220	ABR32810.1|Clostridium_beijerinckii_1	Zehr	nifH	nifH	1.80E-157	521.5	281
221	ABR34169.1|Clostridium_beijerinckii_1	Zehr	nifH	nifH	2.00E-157	521.2	274
222	EFL51950.1|Desulfovibrio_fructosovorans_1	Zehr	nifH	nifH	2.10E-157	521.2	275
223	EFL50986.1|Desulfovibrio_fructosovorans_1	Zehr	nifH	nifH	2.20E-157	521.1	275
224	ADL69355.1|Thermoanaerobacterium_thermosaccharolyticum_1	Zehr	nifH	nifH	2.20E-157	521.1	274
225	ACD89768.1|Chlorobium_limicola_1	Zehr	nifH	nifH	2.40E-157	521	275
226	EDY00640.1|Cyanothece_sp._1	Zehr	nifH	nifH	3.00E-157	520.7	283
227	AGF55196.1|Clostridium_saccharoperbutylacetonicum_1	Zehr	nifH	nifH	3.40E-157	520.5	281
228	ADM26623.1|Paenibacillus_polymyxa_1	Zehr	nifH	nifH	4.00E-157	520.3	286
229	EEG76181.1|Dethiobacter_alkaliphilus_1	Zehr	nifH	nifH	4.70E-157	520	274
230	ABO51325.1|Desulfotomaculum_reducens_1	Zehr	nifH	nifH	5.00E-157	520	274
231	ADK13572.1|Clostridium_ljungdahlii_1	Zehr	nifH	nifH	5.80E-157	519.8	274
232	ACJ53724.1|uncultured_cyanobacterium_1	Zehr	nifH	nifH	6.00E-157	519.7	285
233	AAY78883.1|Lyngbya_majuscula_1	Zehr	nifH	nifH	6.70E-157	519.5	284
234	ACF13499.1|Chloroherpeton_thalassium_1	Zehr	nifH	nifH	7.20E-157	519.4	275
235	ACF46645.1|Prosthecochloris_aestuarii_1	Zehr	nifH	nifH	9.50E-157	519	275
236	EAW37219.1|Lyngbya_sp._1	Zehr	nifH	nifH	1.00E-156	519	286
237	ACE04669.1|Chlorobium_phaeobacteroides_1	Zehr	nifH	nifH	1.20E-156	518.8	275
238	EGB14507.1|Desulfovibrio_desulfuricans_1	Zehr	nifH	nifH	1.60E-156	518.3	276
239	ACF12015.1|Chlorobaculum_parvum_1	Zehr	nifH	nifH	2.00E-156	518	275
240	EFC22226.1|Desulfovibrio_sp._1	Zehr	nifH	nifH	3.10E-156	517.4	274
241	ABP37355.1|DSM_265)_1	Zehr	nifH	nifH	3.30E-156	517.3	275
242	EFG97044.1|Clostridium_lentocellum_1	Zehr	nifH	nifH	4.40E-156	516.9	274
243	ACL03220.1|Desulfatibacillum_alkenivorans_1	Zehr	nifH	nifH	5.30E-156	516.6	275
244	ABB28505.1|Chlorobium_chlorochromatii_1	Zehr	nifH	nifH	5.60E-156	516.5	275
245	AAQ17231.2|Mesorhizobium_ciceri_1	Zehr	nifH	nifH	7.20E-156	516.2	274
246	EHJ01844.1|Clostridium_sp._1	Zehr	nifH	nifH	7.30E-156	516.1	275
247	BAG83808.1|Candidatus_Azobacteroides_1	Zehr	nifH	nifH	7.70E-156	516.1	276
248	YP_004546943.1|Desulfotomaculum_ruminis_1	Zehr	nifH	nifH	8.00E-156	516	274
249	EAT59900.1|Chlorobium_ferrooxidans_1	Zehr	nifH	nifH	9.60E-156	515.7	275
250	EEN16171.1|Desulfotomaculum_acetoxidans_1	Zehr	nifH	nifH	1.20E-155	515.5	274
251	EGK03248.1|Dysgonomonas_gadei_1	Zehr	nifH	nifH	1.30E-155	515.3	276
252	BAH75547.1|Desulfovibrio_magneticus_1	Zehr	nifH	nifH	1.40E-155	515.3	275
253	CAE10460.1|Wolinella_succinogenes_1	Zehr	nifH	vnfH	1.50E-155	515.3	299
254	EOS26764.1|Lachnospiraceae_bacterium_1	Zehr	nifH	nifH	2.50E-155	514.4	280
255	ABL64797.1|Chlorobium_phaeobacteroides_1	Zehr	nifH	nifH	2.50E-155	514.4	275
256	CCH50130.1|Desulfovibrio_piezophilus_1	Zehr	nifH	nifH	2.50E-155	514.4	277
257	ADE55852.1|Coraliomargarita_akajimensis_1	Zehr	nifH	nifH	2.70E-155	514.3	276
258	AEF80178.1|Treponema_azotonutricium_1	Zehr	nifH	nifH	2.80E-155	514.2	275
259	EPR42537.1|Desulfovibrio_sp._1	Zehr	nifH	nifH	3.10E-155	514.1	275
260	EDK35089.1|Clostridium_kluyveri_1	Zehr	nifH	nifH	3.20E-155	514.1	274
261	ACS78514.1|Desulfovibrio_salexigens_1	Zehr	nifH	nifH	3.80E-155	513.8	276
262	EPR32344.1|Desulfovibrio_alkalitolerans_1	Zehr	nifH	nifH	4.30E-155	513.6	275
263	EMS71416.1|Clostridium_termitidis_1	Zehr	nifH	nifH	5.40E-155	513.3	274
264	CAJ36850.1|uncultured_methanogenic_1	Zehr	nifH	nifH	5.70E-155	513.2	274
265	ABR49651.1|Alkaliphilus_metalliredigens_1	Zehr	nifH	nifH	6.50E-155	513	273
266	ACE82207.1|Rhizobium_mongolense_1	Zehr	nifH	nifH	6.90E-155	512.9	261
267	ZP_06145196.1|Ruminococcus_flavefaciens_1	Zehr	nifH	nifH	7.50E-155	512.8	280
268	AFA47588.1|Acetobacterium_woodii_1	Zehr	nifH	nifH	7.50E-155	512.8	274
269	EDY82020.1|Verrucomicrobiae_bacterium_1	Zehr	nifH	nifH	7.60E-155	512.8	276
270	ABN52799.1|Clostridium_thermocellum_1	Zehr	nifH	nifH	7.70E-155	512.8	278
271	EHP11122.1|Holophaga_foetida_1	Zehr	nifH	nifH	8.60E-155	512.6	275
272	EHG07866.1|Desulfobacter_postgatei_1	Zehr	nifH	nifH	8.70E-155	512.6	275
