	SeqID	Database	OrgGene	Gene	EValue	Bitscore	AlnLength
27	Q6N0Z0	FunGene	nifD	nifD	5.8000000000000005e-270	889.2	475
28	Q2J1I0	FunGene	nifD	nifD	7.6e-270	888.8	475
29	A4JRN8	FunGene	nifD	nifD	1.5e-269	887.8	480
30	C6HVB1	FunGene	nifD	nifD	6.4e-269	885.8	474
31	P07328	FunGene	nifD	nifD	9.2e-269	885.2	490
32	Q20Y01	FunGene	nifD	nifD	1.6e-268	884.5	477
33	Q07HY2	FunGene	nifD	nifD	2.1e-268	884.0	476
34	B3DXX6	FunGene	nifD	nifD	2.7e-268	883.7	479
35	A1VPS3	FunGene	nifD	nifD	3.4e-268	883.4	480
36	C6P5Y2	FunGene	nifD	nifD	3.5e-268	883.3	486
37	C5S6M4	FunGene	nifD	nifD	5.2e-268	882.7	484
38	Q9AJ61	FunGene	nifD	nifD	1.8e-267	881.0	476
39	A1K2V1	FunGene	nifD	nifD	2e-267	880.8	488
40	C7RRG5	FunGene	nifD	nifD	3.3e-267	880.1	485
41	P06121	FunGene	nifD	nifD	3.9e-267	879.9	486
42	B1Y772	FunGene	nifD	nifD	4.4e-267	879.7	479
43	B7JA98	FunGene	nifD	nifD	1.3e-266	878.1	477
44	B2IET3	FunGene	nifD	nifD	1.4e-266	878.0	476
45	Q2RVN3	FunGene	nifD	nifD	1.6e-266	877.8	479
46	P06120	FunGene	nifD	nifD	2.4e-266	877.3	482
47	Q7X1F7	FunGene	nifD	nifD	3.2e-266	876.8	474
48	Q8KJ97	FunGene	nifD	nifD	1.0999999999999999e-265	875.1	483
49	P77874	FunGene	nifD	nifD	1.7e-265	874.5	478
50	Q13N41	FunGene	nifD	nifD	2.4e-265	874.0	480
51	A9H5W5	FunGene	nifD	nifD	3.1e-265	873.6	487
52	C4LAS6	FunGene	nifD	nifD	3.3e-265	873.5	482
53	D0EJB0	FunGene	nifD	nifD	4.3e-265	873.1	484
54	C7DPA6	FunGene	nifD	nifD	1.3999999999999998e-264	871.5	482
55	B2JYD2	FunGene	nifD	nifD	1.7e-264	871.2	480
56	C7DPA3	FunGene	nifD	nifD	5.1999999999999995e-264	869.6	485
57	C7DP58	FunGene	nifD	nifD	6.099999999999999e-264	869.3	485
58	B2AIZ6	FunGene	nifD	nifD	1.3e-263	868.2	479
59	B3F2I8	FunGene	nifD	nifD	1.6e-263	868.0	476
60	Q8KIN7	FunGene	nifD	nifD	1.6e-263	867.9	486
61	C7DP82	FunGene	nifD	nifD	1.8e-263	867.8	488
62	Q47G68	FunGene	nifD	nifD	1.8e-263	867.8	487
63	Q8GPM9	FunGene	nifD	nifD	1.9e-263	867.7	489
64	D0EJC0	FunGene	nifD	nifD	2.8e-263	867.1	484
65	P00464	FunGene	nifD	nifD	2.8e-263	867.1	488
66	A4WRY4	FunGene	nifD	nifD	3.4e-263	866.9	486
67	Q3J0H2	FunGene	nifD	nifD	4.1e-263	866.6	486
68	D0EJC5	FunGene	nifD	nifD	6e-263	866.1	483
69	C8SJQ3	FunGene	nifD	nifD	7.4e-263	865.8	484
70	A4TZV2	FunGene	nifD	nifD	8.5e-263	865.6	473
71	B6IXK7	FunGene	nifD	nifD	1.3e-262	864.9	485
72	B0UAK3	FunGene	nifD	nifD	1.4e-262	864.8	488
73	Q0GY15	FunGene	nifD	nifD	1.6e-262	864.7	488
74	B4AZA4	FunGene	nifD	nifD	1.8e-262	864.5	474
75	P06769	FunGene	nifD	nifD	1.9e-262	864.4	483
76	C7DP61	FunGene	nifD	nifD	2.1e-262	864.3	486
77	B7KG75	FunGene	nifD	nifD	2.2e-262	864.2	474
78	Q8GPM4	FunGene	nifD	nifD	3.5e-262	863.5	489
79	A0L6W9	FunGene	nifD	nifD	4.4e-262	863.2	480
80	P19066	FunGene	nifD	nifD	4.7e-262	863.1	491
81	Q7X5B3	FunGene	nifD	nifD	5.5e-262	862.9	488
82	A1KYJ7	FunGene	nifD	nifD	2.0000000000000002e-261	861.0	476
83	Q44485	FunGene	nifD	nifD	4.0000000000000004e-261	860.0	477
84	Q55029	FunGene	nifD	nifD	4.3e-261	859.9	474
85	Q7X5B2	FunGene	nifD	nifD	4.5e-261	859.9	488
86	D0EJB7	FunGene	nifD	nifD	6.3e-261	859.4	483
87	C6C8T2	FunGene	nifD	nifD	7.3e-261	859.2	482
88	Q8GPM6	FunGene	nifD	nifD	7.9e-261	859.1	488
89	Q2W6Z8	FunGene	nifD	nifD	8.4e-261	859.0	478
90	Q7X5B1	FunGene	nifD	nifD	1.1e-260	858.6	487
91	B3F2J1	FunGene	nifD	nifD	4.5000000000000005e-260	856.6	478
92	Q3S2V5	FunGene	nifD	nifD	8.5e-260	855.7	487
93	O07642	FunGene	nifD	nifD	1.0999999999999999e-259	855.2	478
94	B8ITG6	FunGene	nifD	nifD	1.0999999999999999e-259	855.2	488
95	Q4C2Y7	FunGene	nifD	nifD	1.6999999999999998e-259	854.6	476
96	Q4PJU5	FunGene	nifD	nifD	3.4999999999999997e-259	853.7	479
97	Q8GPM3	FunGene	nifD	nifD	5.1e-259	853.1	478
98	Q1M7Z3	FunGene	nifD	nifD	6.1e-259	852.8	485
99	B8HWE4	FunGene	nifD	nifD	9.2e-259	852.3	477
100	C8Q2M4	FunGene	nifD	nifD	2.4e-258	850.9	482
101	B3F2J4	FunGene	nifD	nifD	5e-258	849.8	484
102	C8S0T3	FunGene	nifD	nifD	8.300000000000001e-258	849.1	486
103	B3F2J0	FunGene	nifD	nifD	9.1e-258	849.0	479
104	Q00239	FunGene	nifD	nifD	9.5e-258	848.9	477
105	C6B4Z1	FunGene	nifD	nifD	2.8e-257	847.4	484
106	Q2JTL8	FunGene	nifD	nifD	3e-257	847.3	480
107	A2V8A0	FunGene	nifD	nifD	4e-257	846.9	477
108	Q6D2Y9	FunGene	nifD	nifD	4.1999999999999995e-257	846.8	482
109	A1Z1X8	FunGene	nifD	nifD	6.1e-257	846.3	483
110	Q5NLG2	FunGene	nifD	nifD	6.1e-257	846.3	481
111	A1Z1W0	FunGene	nifD	nifD	7.099999999999999e-257	846.0	485
112	Q44045	FunGene	nifD	nifD	9.799999999999999e-257	845.6	486
113	B7TB35	FunGene	nifD	nifD	1.2e-256	845.3	478
114	P00466	FunGene	nifD	nifD	5.4e-256	843.1	482
115	O84929	FunGene	nifD	nifD	6.499999999999999e-256	842.9	484
116	B3F2I3	FunGene	nifD	nifD	8.4e-256	842.5	479
117	B6A0Y7	FunGene	nifD	nifD	1.2e-255	842.0	482
118	B3F2I0	FunGene	nifD	nifD	2.9e-255	840.7	478
119	B3F2H8	FunGene	nifD	nifD	2.0000000000000002e-254	837.9	478
120	Q589A1	FunGene	nifD	nifD	2.1e-254	837.9	483
121	A1WTQ5	FunGene	nifD	nifD	5.5e-254	836.5	483
122	B4WRV2	FunGene	nifD	nifD	4.8e-252	830.1	479
123	Q7MRF8	FunGene	nifD	nifD	3.2e-250	824.1	478
124	P25313	FunGene	nifD	nifD	5.2e-247	813.5	477
125	Q53UA0	FunGene	nifD	nifD	5.6999999999999995e-247	813.4	473
126	Q0RAV5	FunGene	nifD	nifD	1.9000000000000001e-246	811.7	476
127	A1AUP0	FunGene	nifD	nifD	2.6000000000000004e-246	811.2	471
128	B0TAP4	FunGene	nifD	nifD	4.1000000000000004e-246	810.5	473
129	A8L2C3	FunGene	nifD	nifD	5.6e-246	810.1	475
130	P06662	FunGene	nifD	nifD	2.0999999999999997e-245	808.2	472
131	A5GAL1	FunGene	nifD	nifD	2.7e-245	807.9	471
132	Q24PI3	FunGene	nifD	nifD	2.7e-245	807.9	472
133	A7HET0	FunGene	nifD	nifD	2.9999999999999998e-245	807.7	471
134	Q39XW9	FunGene	nifD	nifD	5.4e-245	806.8	471
135	Q2J4F9	FunGene	nifD	nifD	5.4e-245	806.8	474
136	B9M0S3	FunGene	nifD	nifD	6.3e-245	806.6	471
137	A0ZAV9	FunGene	nifD	nifD	6.8e-245	806.5	455
138	B5ECQ3	FunGene	nifD	nifD	1.3999999999999999e-244	805.5	471
139	Q749C3	FunGene	nifD	nifD	2.7999999999999998e-244	804.5	471
140	Q6QF63	FunGene	nifD	nifD	3.6e-244	804.1	496
141	Q3M664	FunGene	nifD	nifD	3.8e-244	804.1	454
142	Q47927	FunGene	nifD	nifD	5.5999999999999996e-244	803.5	480
143	B9X243	FunGene	nifD	nifD	7.7e-244	803.0	474
144	Q3A2R8	FunGene	nifD	nifD	1.4e-243	802.2	471
145	B9X2C0	FunGene	nifD	nifD	1.4999999999999998e-243	802.1	473
146	B3E3W1	FunGene	nifD	nifD	5.6e-243	800.2	471
147	C6MRS8	FunGene	nifD	nifD	1.4e-242	798.9	471
148	B9X2A1	FunGene	nifD	nifD	3.3e-242	797.7	471
149	B4ULZ0	FunGene	nifD	nifD	5.899999999999999e-242	796.8	471
150	B5YH17	FunGene	nifD	nifD	4.7e-241	793.9	470
151	Q1K0I7	FunGene	nifD	nifD	5.7e-240	790.3	471
152	C1SID1	FunGene	nifD	nifD	1.2e-237	782.6	476
153	Q47923	FunGene	nifD	nifD	1.4e-237	782.4	475
154	A5N1U0	FunGene	nifD	nifD	2.2e-233	768.6	528
155	Q56JU4	FunGene	nifD	nifD	9.7e-230	756.5	436
156	Q8TJ90	FunGene	nifD	nifD	1.2999999999999999e-229	756.1	525
157	Q8PYX7	FunGene	nifD	nifD	8.6e-228	750.1	523
158	Q46G39	FunGene	nifD	nifD	3.6000000000000004e-227	748.1	525
159	P08717	FunGene	nifD	nifD	8.6e-227	746.8	489
160	Q8KC89	FunGene	nifD	nifD	1.0000000000000001e-225	743.2	526
161	C0A2R7	FunGene	nifD	nifD	6.900000000000001e-225	740.5	524
162	P55170	FunGene	nifD	nifD	1.6000000000000002e-224	739.4	525
163	A1BEG7	FunGene	nifD	nifD	3.7e-224	738.1	525
164	Q3B2P3	FunGene	nifD	nifD	7.7e-224	737.1	526
165	B3QQ15	FunGene	nifD	nifD	1.1e-223	736.6	526
166	B3EH85	FunGene	nifD	nifD	2.5e-223	735.4	525
167	B8DR77	FunGene	nifD	nifD	4.9999999999999995e-223	734.4	534
168	C6BX31	FunGene	nifD	nifD	7.5e-223	733.8	533
169	C4XRJ9	FunGene	nifD	nifD	7.7e-223	733.8	529
170	B4S9H8	FunGene	nifD	nifD	7.800000000000001e-223	733.8	526
171	C8R0M9	FunGene	nifD	nifD	8e-223	733.7	532
172	C0GKD5	FunGene	nifD	nifD	9.999999999999999e-223	733.3	522
173	A4J8B9	FunGene	nifD	nifD	1.4e-222	732.9	525
174	A4SFU9	FunGene	nifD	nifD	1.9999999999999998e-222	732.4	529
175	Q1NW43	FunGene	nifD	nifD	9.1e-222	730.2	531
176	C7LPB2	FunGene	nifD	nifD	9.999999999999999e-222	730.1	532
177	C8W444	FunGene	nifD	nifD	1.7999999999999998e-221	729.3	527
178	Q0YUY7	FunGene	nifD	nifD	6.3e-221	727.5	525
179	B3EL84	FunGene	nifD	nifD	7.999999999999999e-221	727.1	530
180	Q97ME2	FunGene	nifD	nifD	1.4999999999999999e-220	726.3	528
181	B4SC62	FunGene	nifD	nifD	2.1e-220	725.7	525
182	C0GSM9	FunGene	nifD	nifD	2.7e-220	725.4	528
183	Q3AR67	FunGene	nifD	nifD	7.2e-220	724.0	526
184	B8FAC1	FunGene	nifD	nifD	7.4e-219	720.7	533
185	B8GEW4	FunGene	nifD	nifD	9.2e-219	720.3	532
186	A0LH08	FunGene	nifD	nifD	1.6e-218	719.6	531
187	C6PCX3	FunGene	nifD	nifD	1.7000000000000002e-218	719.4	525
188	B3QXW8	FunGene	nifD	nifD	4.8e-218	718.0	528
189	B5JMT9	FunGene	nifD	nifD	2.9e-217	715.4	529
190	C5RN63	FunGene	nifD	nifD	3e-217	715.3	523
191	C7IGE7	FunGene	nifD	nifD	1.4e-215	709.9	525
192	A6TTY0	FunGene	nifD	nifD	4.7e-215	708.1	525
193	C0QKL1	FunGene	nifD	nifD	3.2e-214	705.4	531
194	B4VJP5	FunGene	nifD	nifD	3.3000000000000002e-214	705.3	521
195	Q0W440	FunGene	nifD	nifD	4.5e-214	704.9	530
196	Q72WS7	FunGene	nifD	nifD	2.5000000000000002e-213	702.4	528
197	A7I7F2	FunGene	nifD	nifD	5e-211	694.8	530
198	Q6DQY7	FunGene	nifD	nifD	8.9e-211	694.0	524
199	B6YRI9	FunGene	nifD	nifD	4.1e-210	691.8	534
200	Q3Z7D0	FunGene	nifD	nifD	9.999999999999999e-210	690.5	534
201	P00467	FunGene	nifD	nifD	2.4e-208	686.0	529
202	Q02452	FunGene	nifD	nifD	5.7e-206	678.1	477
203	B1QUW1	FunGene	nifD	nifD	5.2e-205	675.0	526
204	EIG54448.1|Desulfovibrio_sp._1	Zehr	nifH	anfH	4.2e-182	602.2	275
205	ACF00152.1|Rhodopseudomonas_palustris_1	Zehr	nifH	anfH	3.2e-180	596.0	275
206	EFC24679.1|Rhodopseudomonas_palustris_1	Zehr	nifH	anfH	6e-180	595.1	275
207	ACS86387.1|Dickeya_dadantii_1	Zehr	nifH	anfH	9.400000000000001e-180	594.5	275
208	ABJ07810.1|Rhodopseudomonas_palustris_1	Zehr	nifH	anfH	1.1e-179	594.2	275
209	EPY00584.1|Phaeospirillum_fulvum_1	Zehr	nifH	anfH	1.3e-179	594.1	275
210	2NC_005296_1	Buckley	nifH	anfH	1.8e-179	593.6	274
211	WP_039801084.1	Mise	nifH	vnfH	2.2e-179	589.2	287
212	AFA47495.1|Acetobacterium_woodii_1	Zehr	nifH	anfH	2.8e-179	592.9	274
213	ADP72548.1|Rhodomicrobium_vannielii_1	Zehr	nifH	anfH	3.6e-179	592.6	275
214	CAA49624.1|Rhodobacter_capsulatus_1	Zehr	nifH	anfH	3.8e-179	592.5	275
215	ABC22196.1|Rhodospirillum_rubrum_1	Zehr	nifH	anfH	5.7e-179	591.9	275
216	CP0004631_1	Buckley	nifH	anfH	6.3e-179	591.8	274
217	ZP_09716421.1|Treponema_primitia_1	Zehr	nifH	anfH	2e-178	590.1	274
218	EJW10892.1|Rhodovulum_sp._1	Zehr	nifH	anfH	2e-178	590.1	274
219	WP_144571912.1	Mise	nifH	vnfH	2e-178	586.0	287
220	X70033_1	Buckley	nifH	anfH	2.2e-178	590.0	274
221	EEG18913.1|Opitutaceae_bacterium_1	Zehr	nifH	anfH	2.3e-178	589.9	273
222	WP_090943799.1	Mise	nifH	vnfH	2.5e-178	587.4	287
223	ACM03752.1|Rhodobacter_sphaeroides_1	Zehr	nifH	anfH	1.2e-177	587.5	275
224	WP_012698955.1	Mise	nifH	vnfH	3.6e-177	583.5	287
225	NC_011958_1	Buckley	nifH	anfH	7.3e-177	585.0	274
226	CAA27553.1|Azotobacter_chroococcum_1	Zehr	nifH	vnfH	1.7e-176	584.1	287
227	M24596X03916_1	Buckley	nifH	vnfH	2e-176	583.9	287
228	WP_183166011.1	Mise	nifH	vnfH	5.2e-176	578.1	287
229	AAA82508.1|Azotobacter_vinelandii_1	Zehr	nifH	anfH	1.2e-175	581.0	275
230	WP_026687661.1	Mise	nifH	vnfH	1.4e-175	578.3	287
231	WP_024873197.1	Mise	nifH	vnfH	1.5e-175	576.6	287
232	WP_004203553.1	Mise	nifH	nifH	1.5e-175	574.5	289
233	WP_090899895.1	Mise	nifH	nifH	1.7e-175	577.8	288
234	WP_012698831.1	Mise	nifH	nifH	2e-175	577.6	289
235	AAA22170.1|Azotobacter_vinelandii_1	Zehr	nifH	vnfH	2.2e-175	580.4	287
236	M32371_1	Buckley	nifH	vnfH	2.6e-175	580.2	287
237	WP_166271360.1	Mise	nifH	vnfH	3.3e-175	577.1	287
238	EKO38948.1|Desulfovibrio_magneticus_1	Zehr	nifH	anfH	4.9e-175	579.0	266
239	WP_077300426.1	Mise	nifH	vnfH	5.099999999999999e-175	576.5	287
240	WP_144570098.1	Mise	nifH	vnfH	5.299999999999999e-175	576.4	287
241	M23528_1	Buckley	nifH	anfH	7e-175	578.5	274
242	WP_172202846.1	Mise	nifH	vnfH	7.299999999999999e-175	576.0	287
243	WP_153108757.1	Mise	nifH	vnfH	8.4e-175	575.8	287
244	gi|71907047|ref|YP_284634.1|	FunGene	nifH	vnfH	1.2e-174	570.3	287
245	WP_131183834.1	Mise	nifH	nifH	1.8000000000000002e-174	574.5	289
246	WP_203388507.1	Mise	nifH	vnfH	1.8000000000000002e-174	574.7	287
247	WP_138149724.1	Mise	nifH	vnfH	1.9e-174	574.6	287
248	WP_210394708.1	Mise	nifH	vnfH	2.4e-174	574.3	287
249	WP_018607902.1	Mise	nifH	vnfH	2.4e-174	574.3	287
250	3951840390NZ_AAAU03000003_1	Buckley	nifH	nifH	2.5e-174	576.8	288
251	WP_172148988.1	Mise	nifH	nifH	2.5e-174	574.0	289
252	WP_090349186.1	Mise	nifH	nifH	2.8e-174	573.9	289
253	WP_136387018.1	Mise	nifH	vnfH	2.9999999999999998e-174	574.0	287
254	WP_104002709.1	Mise	nifH	nifH	3.3e-174	573.6	289
255	WP_036190066.1	Mise	nifH	nifH	3.6000000000000004e-174	573.5	289
256	WP_153975375.1	Mise	nifH	vnfH	3.8e-174	573.6	286
257	WP_127477635.1	Mise	nifH	vnfH	3.9000000000000003e-174	573.6	287
258	WP_200535621.1	Mise	nifH	nifH	4.4e-174	573.2	289
259	WP_035885754.1	Mise	nifH	nifH	4.4e-174	573.2	289
260	WP_188748037.1	Mise	nifH	nifH	4.9e-174	573.1	289
261	WP_013319646.1	Mise	nifH	nifH	4.999999999999999e-174	573.0	289
262	WP_183166805.1	Mise	nifH	vnfH	5.2e-174	573.2	287
263	WP_027854782.1	Mise	nifH	nifH	5.2e-174	573.0	289
264	WP_003294714.1	Mise	nifH	nifH	5.9999999999999995e-174	572.8	289
265	WP_110202393.1	Mise	nifH	nifH	6.1000000000000005e-174	572.7	289
266	WP_153117593.1	Mise	nifH	vnfH	6.4e-174	572.9	287
267	WP_090068485.1	Mise	nifH	vnfH	6.5e-174	572.9	286
268	WP_090444295.1	Mise	nifH	nifH	6.9000000000000005e-174	572.6	289
269	gi|289474534|gb|ADC97878.1|	FunGene	nifH	nifH	7.100000000000001e-174	567.6	288
270	WP_044616592.1	Mise	nifH	vnfH	7.3e-174	572.7	287
271	AAA22142.1|Azotobacter_vinelandii_1	Zehr	nifH	nifH	7.999999999999999e-174	575.1	289
272	WP_024872641.1	Mise	nifH	vnfH	8.9e-174	572.4	287
273	WP_079432933.1	Mise	nifH	nifH	9.6e-174	572.1	289
274	WP_045682609.1	Mise	nifH	nifH	9.8e-174	572.1	289
275	WP_084879064.1	Mise	nifH	nifH	1.1e-173	571.9	289
276	WP_102041594.1	Mise	nifH	vnfH	1.1e-173	572.2	287
277	WP_207894684.1	Mise	nifH	vnfH	1.1e-173	572.1	287
278	ACI11459.1|Klebsiella_pneumoniae_1	Zehr	nifH	nifH	1.1999999999999999e-173	574.5	289
279	WP_125017136.1	Mise	nifH	vnfH	1.1999999999999999e-173	572.0	287
280	WP_202054002.1	Mise	nifH	nifH	1.2999999999999998e-173	571.6	289
281	WP_110523397.1	Mise	nifH	vnfH	1.4e-173	571.8	287
282	WP_102654332.1	Mise	nifH	vnfH	1.4e-173	571.8	287
283	WP_153163571.1	Mise	nifH	vnfH	1.4999999999999999e-173	571.6	287
284	WP_160965928.1	Mise	nifH	nifH	1.4999999999999999e-173	571.5	289
285	WP_072326547.1	Mise	nifH	vnfH	1.8999999999999998e-173	571.3	287
286	CP0009641_1	Buckley	nifH	nifH	2.1e-173	573.7	287
287	WP_200345179.1	Mise	nifH	nifH	2.1e-173	571.0	289
288	WP_212786955.1	Mise	nifH	vnfH	2.2e-173	571.1	286
289	gi|221639975|ref|YP_002526237.1|	FunGene	nifH	nifH	2.2e-173	565.9	289
290	WP_212594383.1	Mise	nifH	vnfH	2.3999999999999998e-173	571.0	287
291	WP_014430473.1	Mise	nifH	nifH	2.3999999999999998e-173	570.8	289
292	WP_209872947.1	Mise	nifH	nifH	2.3999999999999998e-173	570.8	290
293	gi|254785645|ref|YP_003073074.1|	FunGene	nifH	nifH	2.4999999999999997e-173	565.8	289
294	WP_207355363.1	Mise	nifH	vnfH	2.5999999999999997e-173	570.9	287
295	ACS84302.1|Dickeya_dadantii_1	Zehr	nifH	nifH	2.7e-173	573.3	289
296	WP_190982866.1	Mise	nifH	vnfH	2.8e-173	569.1	288
297	WP_014239786.1	Mise	nifH	nifH	2.9e-173	568.9	290
298	WP_018294621.1	Mise	nifH	vnfH	3e-173	570.7	287
299	WP_195313598.1	Mise	nifH	nifH	3.2999999999999996e-173	570.4	289
300	WP_107492233.1	Mise	nifH	vnfH	3.2999999999999996e-173	570.6	287
301	WP_091932041.1	Mise	nifH	vnfH	3.4e-173	570.5	287
302	ADY57123.1|Syntrophobotulus_glycolicus_1	Zehr	nifH	anfH	3.4e-173	572.9	274
303	WP_054761838.1	Mise	nifH	vnfH	3.4999999999999994e-173	570.5	287
304	WP_153472808.1	Mise	nifH	vnfH	3.7e-173	570.4	287
305	WP_036108787.1	Mise	nifH	nifH	3.7999999999999996e-173	570.1	289
306	WP_011287173.1	Mise	nifH	vnfH	3.9e-173	570.3	287
307	AAA22140.1|Azotobacter_chroococcum_1	Zehr	nifH	nifH	4e-173	572.8	290
308	EKN58682.1|Pseudomonas_stutzeri_1	Zehr	nifH	nifH	4.1e-173	572.8	289
309	WP_153150728.1	Mise	nifH	vnfH	4.2999999999999996e-173	570.2	287
310	CP001654_1	Buckley	nifH	nifH	5e-173	572.5	288
311	WP_012728878.1	Mise	nifH	vnfH	5.199999999999999e-173	569.9	287
312	WP_193494679.1	Mise	nifH	vnfH	5.4e-173	569.9	286
313	WP_200176998.1	Mise	nifH	vnfH	5.8e-173	569.7	287
314	WP_065835949.1	Mise	nifH	nifH	5.8e-173	569.5	289
315	WP_137713594.1	Mise	nifH	nifH	6e-173	569.5	289
316	WP_164648052.1	Mise	nifH	vnfH	6.8e-173	569.5	287
317	WP_209768162.1	Mise	nifH	nifH	7.4e-173	569.2	290
318	WP_029011025.1	Mise	nifH	nifH	7.4e-173	569.2	288
319	WP_042479509.1	Mise	nifH	vnfH	7.5e-173	569.4	287
320	2381116M73020_1	Buckley	nifH	nifH	7.599999999999999e-173	571.9	289
321	WP_093275479.1	Mise	nifH	vnfH	7.7e-173	569.3	287
322	WP_121459392.1	Mise	nifH	vnfH	8.2e-173	569.3	287
323	WP_159682674.1	Mise	nifH	vnfH	9.299999999999999e-173	569.1	287
324	WP_136992389.1	Mise	nifH	nifH	9.5e-173	568.8	289
325	WP_069005827.1	Mise	nifH	nifH	9.9e-173	568.8	288
326	EJI87739.1|Enterobacter_radicincitans_1	Zehr	nifH	nifH	9.999999999999999e-173	571.4	287
327	WP_162365673.1	Mise	nifH	nifH	9.999999999999999e-173	568.7	289
328	WP_199388827.1	Mise	nifH	nifH	1.1e-172	568.6	286
329	WP_182808260.1	Mise	nifH	vnfH	1.2e-172	568.7	287
330	WP_169151134.1	Mise	nifH	vnfH	1.2e-172	568.7	287
331	WP_013010353.1	Mise	nifH	vnfH	1.3e-172	568.6	287
332	WP_002710379.1	Mise	nifH	nifH	1.3e-172	568.4	289
333	WP_200383094.1	Mise	nifH	vnfH	1.3e-172	568.6	287
334	CAA65427.1|Alcaligenes_faecalis_1	Zehr	nifH	nifH	1.3e-172	571.2	289
335	WP_180285251.1	Mise	nifH	nifH	1.4e-172	568.3	290
336	EGJ10941.1|Rubrivivax_benzoatilyticus_1	Zehr	nifH	nifH	1.4e-172	571.0	289
337	WP_142847681.1	Mise	nifH	nifH	1.5e-172	568.2	286
338	WP_200232872.1	Mise	nifH	nifH	1.5e-172	568.2	289
339	EEW04348.1|Pantoea_sp._1	Zehr	nifH	nifH	1.6e-172	570.8	289
340	AP012320_1	Buckley	nifH	nifH	1.7e-172	570.8	289
341	WP_011094487.1	Mise	nifH	nifH	1.9999999999999998e-172	567.8	289
342	gi|128264|sp|P00463.1|NIFH_BRASP	FunGene	nifH	nifH	2.1e-172	562.8	289
343	WP_167723396.1	Mise	nifH	vnfH	2.1e-172	566.2	288
344	WP_091356304.1	Mise	nifH	vnfH	2.1e-172	567.9	287
345	WP_211563382.1	Mise	nifH	nifH	2.2e-172	567.6	288
346	WP_150047212.1	Mise	nifH	vnfH	2.3e-172	567.8	287
347	WP_200284053.1	Mise	nifH	vnfH	2.3e-172	567.8	287
348	gi|218667119|ref|YP_002425950.1|	FunGene	nifH	nifH	2.3e-172	562.6	289
349	6061496X96609_1	Buckley	nifH	nifH	2.3e-172	570.3	288
350	WP_109117984.1	Mise	nifH	nifH	2.4e-172	567.5	288
351	WP_021017294.1	Mise	nifH	nifH	2.5e-172	567.4	289
352	CP000089_1	Buckley	nifH	vnfH	2.6e-172	570.4	287
353	AAZ46164.1|Dechloromonas_aromatica_1	Zehr	nifH	vnfH	2.6999999999999997e-172	570.3	287
354	WP_055731567.1	Mise	nifH	vnfH	2.8e-172	567.5	287
355	WP_046860621.1	Mise	nifH	nifH	2.8e-172	567.3	288
356	WP_176975872.1	Mise	nifH	vnfH	2.9e-172	567.4	287
357	CP002433_1	Buckley	nifH	nifH	2.9e-172	570.0	287
358	WP_173195638.1	Mise	nifH	nifH	3e-172	567.2	286
359	WP_123140137.1	Mise	nifH	vnfH	3e-172	567.4	287
360	WP_108949291.1	Mise	nifH	nifH	3e-172	567.2	288
