	SeqID	Database	OrgGene	Gene	EValue	Bitscore	AlnLength
89	ADVE01000002_1	Buckley	nifH	nifH	2.30E-166	550.6	288
90	AM236084_1	Buckley	nifH	nifH	2.40E-166	550.6	289
91	CU633751_1	Buckley	nifH	nifH	2.50E-166	550.5	289
92	gi_315468987_1	Buckley	nifH	anfH	2.70E-166	550.4	274
93	CP002048_1	Buckley	nifH	anfH	2.80E-166	550.3	274
94	CP0011311_1	Buckley	nifH	nifH	4.80E-166	549.6	285
95	12295401230433NC_010628_1	Buckley	nifH	vnfH	5.20E-166	549.7	289
96	D00666_1	Buckley	nifH	vnfH	5.20E-166	549.7	279
97	CU459003_1	Buckley	nifH	nifH	8.00E-166	548.9	287
98	CP0009302_1	Buckley	nifH	nifH	8.20E-166	548.8	279
99	AB196525_1	Buckley	nifH	nifH	1.10E-165	548.4	280
100	AB189641_1	Buckley	nifH	vnfH	1.20E-165	548.4	286
101	CP0005441_1	Buckley	nifH	vnfH	1.40E-165	548.3	286
102	J05111_1	Buckley	nifH	vnfH	8.50E-165	545.7	287
103	U49859_1	Buckley	nifH	nifH	1.10E-164	545.1	280
104	CT573213_1	Buckley	nifH	vnfH	1.20E-164	545.2	285
105	ADGT01000052_1	Buckley	nifH	vnfH	2.60E-164	544.1	286
106	CP0002391_1	Buckley	nifH	vnfH	3.70E-164	543.6	286
107	CP000249_1	Buckley	nifH	vnfH	4.60E-164	543.3	285
108	34874350U53363_1	Buckley	nifH	vnfH	1.90E-163	541.3	285
109	2411137M15238_1	Buckley	nifH	nifH	3.10E-163	540.4	289
110	EF158807_1	Buckley	nifH	nifH	8.40E-163	539	280
111	EF158800_1	Buckley	nifH	nifH	1.10E-162	538.6	282
112	EF158806_1	Buckley	nifH	nifH	1.80E-162	537.9	281
113	CP0008201_1	Buckley	nifH	vnfH	2.00E-162	537.9	285
114	AF167538_1	Buckley	nifH	vnfH	2.90E-162	537.4	285
115	ADGX01000041_1	Buckley	nifH	vnfH	8.70E-162	535.8	285
116	19792857AJ299453_1	Buckley	nifH	vnfH	1.60E-161	535	285
117	70954U23507_1	Buckley	nifH	vnfH	1.10E-160	532.2	282
118	2121075U53362_1	Buckley	nifH	vnfH	1.80E-160	531.5	285
119	CP000860_1	Buckley	nifH	anfH	7.30E-159	526	274
120	EU514545_1	Buckley	nifH	nifH	8.10E-159	525.9	268
121	gi_296030128_1	Buckley	nifH	nifH	2.20E-158	524.5	273
122	DQ284983_1	Buckley	nifH	nifH	2.20E-158	524.5	265
123	NZ_AAXW01000004_1	Buckley	nifH	nifH	2.30E-158	524.4	284
124	AB094963_1	Buckley	nifH	nifH	2.70E-158	524.2	261
125	CP0012911_1	Buckley	nifH	nifH	4.00E-158	523.6	282
126	CP002198_1	Buckley	nifH	nifH	1.10E-157	522.2	282
127	CP003107_1	Buckley	nifH	nifH	1.10E-157	522.2	284
128	CP003259_1	Buckley	nifH	nifH	1.60E-157	521.6	273
129	DQ485715_1	Buckley	nifH	nifH	1.70E-157	521.6	261
130	EU177582_1	Buckley	nifH	nifH	3.00E-157	520.7	261
131	24523273AF266462_1	Buckley	nifH	nifH	4.20E-157	520.3	273
132	CP003221_1	Buckley	nifH	nifH	4.80E-157	520.1	274
133	AGJQ01000010_1	Buckley	nifH	nifH	5.30E-157	519.9	274
134	CP002736_1	Buckley	nifH	nifH	5.30E-157	519.9	273
135	ACOM01000001_1	Buckley	nifH	nifH	6.10E-157	519.7	273
136	AECZ01000068_1	Buckley	nifH	nifH	9.60E-157	519.1	274
137	AESD01000223_1	Buckley	nifH	nifH	1.00E-156	519	282
138	CP0010971_1	Buckley	nifH	nifH	1.10E-156	518.9	274
139	ACJM01000023_1	Buckley	nifH	nifH	2.30E-156	517.8	273
140	CP000612_1	Buckley	nifH	nifH	2.50E-156	517.7	273
141	EF070143_1	Buckley	nifH	nifH	2.70E-156	517.6	261
142	DQ078751_1	Buckley	nifH	nifH	3.20E-156	517.4	283
143	NC_009840_1	Buckley	nifH	ChIl	3.30E-156	517.4	282
144	CP001108_1	Buckley	nifH	nifH	4.30E-156	516.9	274
145	NZ_AAVU01000012_1	Buckley	nifH	nifH	4.90E-156	516.7	285
146	CP0011011_1	Buckley	nifH	nifH	5.20E-156	516.7	274
147	CP003220_1	Buckley	nifH	nifH	7.60E-156	516.1	275
148	AE0064701_1	Buckley	nifH	nifH	8.20E-156	516	274
149	ADFE01000001_1	Buckley	nifH	nifH	1.40E-155	515.3	273
150	CP000607_1	Buckley	nifH	nifH	1.50E-155	515.1	274
151	ADVF01000044_1	Buckley	nifH	nifH	2.10E-155	514.7	273
152	CP0011101_1	Buckley	nifH	nifH	2.20E-155	514.6	274
153	CP0013221_1	Buckley	nifH	nifH	2.40E-155	514.5	274
154	CP000108_1	Buckley	nifH	nifH	2.60E-155	514.4	274
155	CP001720_1	Buckley	nifH	nifH	3.80E-155	513.8	273
156	CP002780_1	Buckley	nifH	nifH	4.30E-155	513.7	273
157	AP0109041_1	Buckley	nifH	nifH	6.00E-155	513.2	274
158	EU770981_1	Buckley	nifH	nifH	7.20E-155	512.9	261
159	FM202369_1	Buckley	nifH	nifH	9.00E-155	512.6	261
160	CP0004921_1	Buckley	nifH	nifH	1.10E-154	512.3	274
161	CP001841_1	Buckley	nifH	nifH	1.20E-154	512.1	274
162	gi_293612874_1	Buckley	nifH	nifH	1.20E-154	512.2	275
163	CP001843_1	Buckley	nifH	nifH	2.00E-154	511.5	276
164	NC_009976_1	Buckley	nifH	ChIl	2.10E-154	511.5	283
165	NC_009464_1	Buckley	nifH	nifH	2.70E-154	511.1	273
166	CP002987_1	Buckley	nifH	nifH	3.30E-154	510.8	273
167	AGSB01000040_1	Buckley	nifH	nifH	4.00E-154	510.5	274
168	gi_316941978_1	Buckley	nifH	nifH	5.90E-154	509.9	275
169	CP001698_1	Buckley	nifH	nifH	1.60E-153	508.5	275
170	CP002364_1	Buckley	nifH	nifH	1.90E-153	508.3	275
171	CP0016291_1	Buckley	nifH	nifH	2.00E-153	508.2	276
172	CP0013381_1	Buckley	nifH	nifH	2.30E-153	508	273
173	gi_116696516_1	Buckley	nifH	nifH	3.10E-153	507.5	273
174	CP002117_1	Buckley	nifH	nifH	3.50E-153	507.4	272
175	AGJF01000002_1	Buckley	nifH	nifH	3.90E-153	507.2	275
176	AJ132804_1	Buckley	nifH	nifH	6.30E-153	506.5	274
177	2431067U68183_1	Buckley	nifH	nifH	6.80E-153	506.4	275
178	CP002116_1	Buckley	nifH	nifH	7.50E-153	506.3	275
179	AE001437_1	Buckley	nifH	nifH	1.30E-152	505.5	273
180	AE017286_1	Buckley	nifH	nifH	2.30E-152	504.7	277
181	AF547999_1	Buckley	nifH	nifH	2.90E-152	504.4	266
182	CP002629_1	Buckley	nifH	nifH	2.90E-152	504.4	273
183	gi_296923907_1	Buckley	nifH	nifH	9.50E-152	502.7	275
184	CP0007801_1	Buckley	nifH	nifH	1.70E-151	501.9	274
185	CP0011971_1	Buckley	nifH	nifH	3.10E-151	501	276
186	CP0000271_1	Buckley	nifH	nifH	8.30E-151	499.6	274
187	FJ745298_1	Buckley	nifH	nifH	8.60E-151	499.5	262
188	CP002085_1	Buckley	nifH	nifH	1.40E-150	498.9	275
189	CP002281_1	Buckley	nifH	nifH	3.60E-150	497.5	275
190	gi_298511287_1	Buckley	nifH	nifH	4.10E-150	497.3	276
191	DS989843_1	Buckley	nifH	nifH	1.20E-148	492.5	273
192	EF070142_1	Buckley	nifH	nifH	2.00E-148	491.8	242
193	1780AB191046_1	Buckley	nifH	nifH	2.70E-148	491.3	256
194	1789AB191045_1	Buckley	nifH	nifH	5.00E-148	490.5	256
195	CP002158_1	Buckley	nifH	nifH	7.10E-148	490	277
196	JN850783_1	Buckley	nifH	nifH	7.50E-148	489.9	248
197	JF266686_1	Buckley	nifH	nifH	3.20E-147	487.8	245
198	AY934871_1	Buckley	nifH	nifH	5.40E-147	487.1	247
199	NZ_ADJQ01000025_1	Buckley	nifH	nifH	6.10E-147	486.9	274
200	JF266693_1	Buckley	nifH	nifH	1.60E-146	485.5	245
201	72970777298042NC_010628_1	Buckley	nifH	vnfH	1.70E-146	485.7	251
202	9701848AJ515294_1	Buckley	nifH	vnfH	2.30E-146	485.2	264
203	AY934873_1	Buckley	nifH	nifH	2.40E-146	485	248
204	EF158803_1	Buckley	nifH	nifH	4.30E-146	484.1	283
205	AB233495_1	Buckley	nifH	nifH	4.80E-146	484	245
206	FJ643445_1	Buckley	nifH	nifH	9.10E-146	483	242
207	AY422706_1	Buckley	nifH	vnfH	1.30E-144	479.5	241
208	AY934874_1	Buckley	nifH	nifH	1.60E-144	479	247
209	AB519450_1	Buckley	nifH	vnfH	2.30E-144	478.6	239
210	FR850746_1	Buckley	nifH	nifH	4.70E-144	477.4	246
211	JN578830_1	Buckley	nifH	nifH	7.10E-144	476.8	242
212	EU130421_1	Buckley	nifH	nifH	1.30E-143	476	245
213	JQ349515_1	Buckley	nifH	nifH	8.90E-143	473.2	240
214	AB489138_1	Buckley	nifH	nifH	1.40E-142	472.6	249
215	EU267717_1	Buckley	nifH	nifH	1.70E-142	472.4	242
216	HM047127_1	Buckley	nifH	nifH	2.80E-142	471.6	240
217	CP0011001_1	Buckley	nifH	nifH	8.60E-142	470	254
218	GU433547_1	Buckley	nifH	nifH	1.50E-141	469.2	237
219	CP002160_1	Buckley	nifH	nifH	6.50E-141	467.1	246
220	CP0006861_1	Buckley	nifH	nifH	1.40E-140	466	273
221	GQ503352_1	Buckley	nifH	nifH	9.20E-140	463.3	237
222	FJ481884_1	Buckley	nifH	nifH	1.20E-139	463	235
223	FR850766_1	Buckley	nifH	nifH	1.50E-139	462.6	168
224	FJ170277_1	Buckley	nifH	nifH	1.90E-139	462.3	253
225	JQ349514_1	Buckley	nifH	nifH	4.00E-139	461.3	234
226	gi_242129517_1	Buckley	nifH	anfH	1.10E-138	459.9	217
227	WP_012595104.1_1	Buckley	nifH	nifH	3.20E-138	458.3	251
228	JN578823_1	Buckley	nifH	nifH	4.20E-138	457.9	243
229	L77117_1	Buckley	nifH	nflH	9.60E-138	456.6	272
230	8819989026NZ_ACCN01000006_1	Buckley	nifH	nifH	9.80E-138	456.7	249
231	AY603957_1	Buckley	nifH	nifH	1.80E-137	455.8	247
232	FJ745296_1	Buckley	nifH	vnfH	2.30E-137	455.7	231
233	NC_005791_1	Buckley	nifH	nflH	2.40E-137	455.3	286
234	EU177587_1	Buckley	nifH	nifH	2.50E-137	455.4	261
235	EU113233_1	Buckley	nifH	nifH	2.90E-137	455.1	237
236	CP001100_1	Buckley	nifH	anfH	4.10E-137	454.7	228
237	JN578828_1	Buckley	nifH	nifH	4.30E-137	454.6	235
238	AE010299_1_1	Buckley	nifH	anfH	5.70E-137	454.2	227
239	FR850755_1	Buckley	nifH	nifH	1.70E-136	452.7	245
240	CP001616_1	Buckley	nifH	vnfH	1.70E-136	452.9	231
241	6NC_009975_1	Buckley	nifH	nflH	1.90E-136	452.3	285
242	EF446916_1	Buckley	nifH	vnfH	4.60E-136	451.4	232
243	AGBG01000071_1	Buckley	nifH	vnfH	6.00E-136	451	231
244	CP000745_1	Buckley	nifH	nflH	6.00E-136	450.7	285
245	HQ259563_1	Buckley	nifH	nifH	6.10E-136	450.8	225
246	CABR01000056_1	Buckley	nifH	nifH	6.70E-136	450.7	243
247	AY318755_1	Buckley	nifH	nifH	1.50E-135	449.5	243
248	HQ259565_1	Buckley	nifH	nifH	1.50E-135	449.6	225
249	HQ259545_1	Buckley	nifH	nifH	2.20E-135	449	225
250	HQ259543_1	Buckley	nifH	nifH	2.70E-135	448.7	225
251	13962214AY603957_1	Buckley	nifH	nifH	2.90E-135	448.6	242
252	FJ745295_1	Buckley	nifH	vnfH	3.00E-135	448.7	225
253	HQ259535_1	Buckley	nifH	nifH	3.30E-135	448.4	225
254	1717AB027751_1	Buckley	nifH	anfH	4.10E-135	448.1	228
255	JN578821_1	Buckley	nifH	nifH	4.60E-135	447.9	220
256	CP000743_1_1	Buckley	nifH	nflH	5.70E-135	447.5	274
257	19014921902346NC_009012_1	Buckley	nifH	nifH	6.40E-135	447.5	245
258	EU707159_1	Buckley	nifH	vnfH	7.40E-135	447.4	227
259	EF570568_1	Buckley	nifH	vnfH	8.30E-135	447.3	263
260	CP003242_1	Buckley	nifH	vnfH	8.90E-135	447.2	231
261	EU707158_1	Buckley	nifH	vnfH	1.10E-134	446.9	225
262	EU407189_1	Buckley	nifH	nifH	2.10E-134	445.8	224
263	gi_290883107_1	Buckley	nifH	vnfH	2.10E-134	446	231
264	CP002345_1	Buckley	nifH	anfH	2.50E-134	445.5	228
265	AY445594_1	Buckley	nifH	nifH	2.80E-134	445.4	245
266	U59414_1	Buckley	nifH	nifH	4.00E-134	444.8	273
267	CP002016_1	Buckley	nifH	nifH	5.50E-134	444.4	241
268	CP0016142_1	Buckley	nifH	vnfH	5.60E-134	444.6	231
269	CP001192_1	Buckley	nifH	nifH	8.00E-134	443.8	241
270	CP000742_1	Buckley	nifH	nflH	1.00E-133	443.4	284
271	AGFD01000020_1	Buckley	nifH	vnfH	1.70E-133	443	231
272	X06756X07475_1	Buckley	nifH	nifH	1.80E-133	442.7	241
273	CP0010891_1	Buckley	nifH	nifH	2.80E-133	442.1	228
274	CP002738_1	Buckley	nifH	vnfH	3.70E-133	441.9	230
275	EF165535_1	Buckley	nifH	nifH	3.80E-133	441.6	239
276	CP002347_1	Buckley	nifH	vnfH	3.90E-133	441.8	227
277	CP003243_1	Buckley	nifH	nifH	4.20E-133	441.5	242
278	JN578855_1	Buckley	nifH	nifH	9.30E-133	440.4	217
279	X06756X07474_1	Buckley	nifH	anfH	1.10E-132	440.1	217
280	AE0171801_1	Buckley	nifH	nifH	1.60E-132	439.6	229
281	EU177585_1	Buckley	nifH	nifH	1.80E-132	439.4	259
282	HQ259541_1	Buckley	nifH	nifH	3.40E-132	438.5	225
283	EU707169_1	Buckley	nifH	nifH	5.80E-132	437.8	231
284	5761460K00487_2	Buckley	nifH	nifH	9.20E-132	437.1	232
285	AJ505315_1	Buckley	nifH	nifH	1.20E-131	436.7	211
286	X07500_1	Buckley	nifH	nflH	1.80E-131	436	284
287	CP0004821_1	Buckley	nifH	nifH	2.00E-131	436	229
288	NC_004463_1	Buckley	nifH	nifH	2.60E-131	435.6	232
289	AE0086922_1	Buckley	nifH	nifH	2.70E-131	435.6	232
290	JN578829_1	Buckley	nifH	nifH	3.90E-131	435	230
291	FR695868_1	Buckley	nifH	nifH	5.50E-131	434.6	243
292	CP0006981_1	Buckley	nifH	nifH	5.90E-131	434.4	229
293	GU045472_1	Buckley	nifH	nifH	6.80E-131	434.2	211
294	ACYA01000064_1	Buckley	nifH	vnfH	7.70E-131	434.3	231
295	AY728387_1	Buckley	nifH	nifH	2.20E-130	432.6	240
296	JN578854_1	Buckley	nifH	nifH	3.30E-130	432	214
297	EU177591_1	Buckley	nifH	nifH	6.20E-130	431.1	260
298	12633841264250NC_010814_1	Buckley	nifH	nifH	6.80E-130	431	230
299	DQ176985_1	Buckley	nifH	nifH	7.00E-130	430.9	205
300	CP002683_1	Buckley	nifH	anfH	9.90E-130	430.4	227
301	AY912109_1	Buckley	nifH	vnfH	4.00E-129	428.6	238
302	CP002547_1	Buckley	nifH	nifH	4.10E-129	428.4	223
303	CP000099_1_1	Buckley	nifH	anfH	4.90E-129	428.2	217
304	DQ176978_1	Buckley	nifH	nifH	8.60E-129	427.3	205
305	EU177594_1	Buckley	nifH	nifH	2.70E-128	425.7	260
306	X56071_1	Buckley	nifH	anfH	8.00E-128	424.2	229
307	X03777_1	Buckley	nifH	nflH	8.00E-128	424.1	272
308	CP002770_2	Buckley	nifH	anfH	9.40E-128	424	217
309	AP011112_1	Buckley	nifH	nifH	1.10E-127	423.8	221
310	CP001931_1	Buckley	nifH	nifH	2.90E-127	422.3	221
311	EU177586_1	Buckley	nifH	nifH	3.10E-127	422.2	259
312	FJ807385_1	Buckley	nifH	nifH	7.30E-127	421	204
313	ABAJ01000001_1	Buckley	nifH	anfH	1.30E-126	420.3	217
314	AJ505313_1	Buckley	nifH	nifH	2.30E-126	419.4	211
315	CP002772_1	Buckley	nifH	anfH	2.40E-126	419.3	229
316	AE000666_1_1	Buckley	nifH	anfH	3.50E-126	418.8	217
317	X87971_1	Buckley	nifH	anfH	4.00E-126	418.6	217
318	FJ807365_1	Buckley	nifH	nifH	5.40E-126	418.2	204
319	FJ807362_1	Buckley	nifH	nifH	6.00E-126	418	204
320	NC_009617_1	Buckley	nifH	nifH	8.40E-126	417.5	232
321	AGJA01000001_1	Buckley	nifH	nifH	9.00E-126	417.4	218
322	AP008230_1	Buckley	nifH	nifH	1.10E-125	417.1	218
323	CP003108_1	Buckley	nifH	nifH	1.20E-125	417	218
324	FJ807369_1	Buckley	nifH	nifH	2.50E-125	416	204
325	JN578838_1	Buckley	nifH	nifH	5.60E-125	414.8	211
326	CP000678_1	Buckley	nifH	nflH	6.60E-125	414.5	269
327	AB188123_1	Buckley	nifH	nifH	6.80E-125	414.5	201
328	DQ176979_1	Buckley	nifH	nifH	8.20E-125	414.3	206
329	AP010656_1	Buckley	nifH	nifH	9.80E-125	414	231
330	FJ807375_1	Buckley	nifH	nifH	2.00E-124	413	204
331	AGJG01000012_1	Buckley	nifH	nifH	5.20E-124	411.7	218
332	FJ807374_1	Buckley	nifH	nifH	1.90E-123	409.8	204
333	CP003065_1	Buckley	nifH	nifH	2.30E-123	409.5	229
334	JN578832_1	Buckley	nifH	nifH	3.30E-123	409	200
335	CP001666_2_1	Buckley	nifH	nifH	1.40E-122	407	227
336	NC_007681_1	Buckley	nifH	nflH	2.10E-122	406.3	268
337	CP000254_1	Buckley	nifH	nflH	7.40E-122	404.5	271
338	AY967762_1	Buckley	nifH	nifH	9.10E-122	404.3	198
339	CP0011471_1	Buckley	nifH	vnfH	1.40E-121	403.9	218
340	CP002355_1	Buckley	nifH	vnfH	2.00E-121	403.4	253
341	U75887_1	Buckley	nifH	anfH	2.80E-121	402.7	217
342	CP0007421_1	Buckley	nifH	anfH	2.90E-121	402.7	217
343	NC_003551_1	Buckley	nifH	nflH	2.10E-120	399.8	265
344	AE0102991_1	Buckley	nifH	nifH	3.90E-120	398.9	229
345	CP000099_2_1	Buckley	nifH	nifH	6.80E-120	398.1	229
346	NC_003552_1	Buckley	nifH	nflH	7.10E-120	398	280
347	gi_149947715_1	Buckley	nifH	nifH	7.40E-120	398	217
348	CP001666_1_1	Buckley	nifH	nifH	8.50E-120	397.8	214
349	BX5716601_1	Buckley	nifH	vnfH	1.00E-119	397.7	242
350	AE008384_1_1	Buckley	nifH	nifH	1.80E-119	396.8	229
351	FJ807383_1	Buckley	nifH	nifH	2.90E-119	396.1	206
352	CP001087_1	Buckley	nifH	nifH	3.00E-119	396	218
353	JN578859_1	Buckley	nifH	nifH	4.40E-119	395.5	195
354	CP0007451_1	Buckley	nifH	anfH	4.70E-119	395.4	217
355	FJ824661_1	Buckley	nifH	nifH	5.40E-119	395.2	219
356	CP002792_1	Buckley	nifH	anfH	6.30E-119	395	217
357	FJ807382_1	Buckley	nifH	nifH	8.50E-119	394.5	206
358	CP002737_1	Buckley	nifH	anfH	9.60E-119	394.4	217
359	JN555752_1	Buckley	nifH	vnfH	9.60E-119	394.6	202
360	gi_295433502_1	Buckley	nifH	anfH	4.10E-118	392.3	217
361	FJ807372_1	Buckley	nifH	nifH	6.20E-118	391.7	206
362	FJ807377_1	Buckley	nifH	nifH	1.30E-117	390.6	206
363	FJ807380_1	Buckley	nifH	nifH	1.50E-117	390.4	206
364	EF414590_1	Buckley	nifH	nifH	2.10E-117	390	196
365	FJ807384_1	Buckley	nifH	nifH	2.40E-117	389.8	206
366	CP001994_1_1	Buckley	nifH	nflH	2.70E-117	389.5	266
367	FN543999_1	Buckley	nifH	nifH	2.70E-117	389.6	190
368	GQ477542_1	Buckley	nifH	nifH	2.70E-117	389.6	227
369	EF079967_1	Buckley	nifH	anfH	3.10E-117	389.5	217
370	AP009049_1_1	Buckley	nifH	nifH	4.20E-117	389	214
371	gi_145408661_1	Buckley	nifH	vnfH	4.90E-117	389	217
372	EU622084_1	Buckley	nifH	vnfH	5.20E-117	388.9	193
373	AP012048_1	Buckley	nifH	nifH	5.40E-117	388.6	243
374	GQ477544_1	Buckley	nifH	nifH	9.30E-117	387.8	227
375	gi_296095720_1	Buckley	nifH	nifH	1.10E-116	387.6	243
376	GQ477545_1	Buckley	nifH	nifH	2.00E-116	386.7	229
377	JF273730_1	Buckley	nifH	vnfH	3.30E-116	386.2	198
378	GU810480_1	Buckley	nifH	vnfH	4.80E-116	385.7	197
379	FJ807379_1	Buckley	nifH	nifH	5.20E-116	385.4	204
380	FJ347418_1	Buckley	nifH	nifH	5.70E-116	385.3	196
381	FJ477442_1	Buckley	nifH	vnfH	1.50E-115	384.1	202
382	FJ745293_1	Buckley	nifH	nifH	1.60E-115	383.8	190
383	FM178862_1	Buckley	nifH	vnfH	2.00E-115	383.7	193
384	FJ347436_1	Buckley	nifH	vnfH	3.40E-115	382.9	196
385	P0007431_1	Buckley	nifH	anfH	6.80E-115	381.8	217
386	1645817270ACKT01000013_1	Buckley	nifH	nflH	9.80E-115	381.2	269
