	SeqID	Database	OrgGene	Gene	EValue	Bitscore	AlnLength
83	D0EJC6	FunGene	nifD	nifD	4.2000000000000004e-249	822.3	483
84	Q07HY2	FunGene	nifD	nifD	4.500000000000001e-249	822.2	478
85	C7DP88	FunGene	nifD	nifD	5.4e-249	821.9	486
86	Q4VUC0	FunGene	nifD	nifD	6e-249	821.7	487
87	BAE85651.1|Desulfitobacterium_hafniense_1	Zehr	nifH	nflH	6e-249	827.9	734
88	D0EJC1	FunGene	nifD	nifD	6.200000000000001e-249	821.7	483
89	C7DP58	FunGene	nifD	nifD	7.1e-249	821.5	488
90	Q2J1I0	FunGene	nifD	nifD	7.6e-249	821.4	478
91	B1Y772	FunGene	nifD	nifD	8e-249	821.3	479
92	Q13C77	FunGene	nifD	nifD	8.500000000000001e-249	821.3	478
93	D0EJC9	FunGene	nifD	nifD	9.4e-249	821.1	483
94	C7DP94	FunGene	nifD	nifD	1e-248	821.0	486
95	C7DP82	FunGene	nifD	nifD	1.1e-248	820.8	490
96	Q7X1F7	FunGene	nifD	nifD	1.1e-248	820.9	479
97	C1DGZ7	FunGene	nifD	nifD	1.2e-248	820.8	487
98	B0UAK3	FunGene	nifD	nifD	1.2e-248	820.7	488
99	C7DP55	FunGene	nifD	nifD	1.3e-248	820.7	489
100	B2IET3	FunGene	nifD	nifD	2e-248	820.0	478
101	C7DP49	FunGene	nifD	nifD	2e-248	820.1	490
102	C7DP91	FunGene	nifD	nifD	2.1e-248	819.9	486
103	D0EJC3	FunGene	nifD	nifD	3.1e-248	819.4	482
104	D0EJC5	FunGene	nifD	nifD	3.2e-248	819.3	483
105	Q8KJ97	FunGene	nifD	nifD	3.2e-248	819.4	487
106	P19066	FunGene	nifD	nifD	5.1000000000000005e-248	818.7	490
107	C7DP85	FunGene	nifD	nifD	5.9999999999999995e-248	818.5	486
108	AGI48130.1|Thermoplasmatales_archaeon_1	Zehr	nifH	nflH	6.6e-248	824.5	702
109	B7KG75	FunGene	nifD	nifD	7.3e-248	818.2	479
110	P07328	FunGene	nifD	nifD	8.8e-248	817.9	487
111	EHO85899.1|Eubacterium_infirmum_1	Zehr	nifH	nflH	9.100000000000001e-248	824.0	739
112	B6IXK7	FunGene	nifD	nifD	9.3e-248	817.8	481
113	Q98AP6	FunGene	nifD	nifD	1e-247	817.7	483
114	C7DP70	FunGene	nifD	nifD	1.1e-247	817.6	489
115	Q9AJ61	FunGene	nifD	nifD	1.1e-247	817.6	476
116	D0EJC2	FunGene	nifD	nifD	1.1999999999999999e-247	817.5	485
117	C7DP76	FunGene	nifD	nifD	1.1999999999999999e-247	817.5	489
118	D0EJD1	FunGene	nifD	nifD	1.3e-247	817.3	483
119	ETK00068.1|Eubacterium_nodatum_1	Zehr	nifH	nflH	1.6e-247	823.2	778
120	B7JA98	FunGene	nifD	nifD	1.8e-247	816.8	475
121	C7DPA0	FunGene	nifD	nifD	3.4e-247	815.9	486
122	C8SJQ3	FunGene	nifD	nifD	3.5e-247	815.9	488
123	Q9ZIE3	FunGene	nifD	nifD	3.7e-247	815.8	487
124	Q13N41	FunGene	nifD	nifD	4.3e-247	815.6	481
125	EGB93021.1|Clostridium_sp._1	Zehr	nifH	nflH	4.6e-247	821.7	734
126	D0EJD3	FunGene	nifD	nifD	4.6e-247	815.5	483
127	AEF84719.1|Treponema_primitia_1	Zehr	nifH	nflH	1.5e-246	820.0	729
128	C7DP61	FunGene	nifD	nifD	1.6e-246	813.7	487
129	Q47G68	FunGene	nifD	nifD	1.6e-246	813.8	477
130	D0EJB6	FunGene	nifD	nifD	1.8e-246	813.6	483
131	D0EJC4	FunGene	nifD	nifD	1.9000000000000001e-246	813.5	482
132	A4TZV2	FunGene	nifD	nifD	2.2e-246	813.3	474
133	D0EJD5	FunGene	nifD	nifD	2.7e-246	813.0	481
134	D0EJA9	FunGene	nifD	nifD	4.600000000000001e-246	812.2	482
135	D0EJB7	FunGene	nifD	nifD	6.3e-246	811.8	482
136	B2JYD2	FunGene	nifD	nifD	6.4e-246	811.7	480
137	Q1M7Z3	FunGene	nifD	nifD	9.600000000000001e-246	811.2	483
138	Q55029	FunGene	nifD	nifD	1.2e-245	810.8	479
139	D0EJD2	FunGene	nifD	nifD	1.3999999999999999e-245	810.6	485
140	B4AZA4	FunGene	nifD	nifD	2.2e-245	810.0	479
141	D0EJD0	FunGene	nifD	nifD	2.9e-245	809.6	483
142	P77874	FunGene	nifD	nifD	4.0999999999999996e-245	809.1	475
143	B3F2I8	FunGene	nifD	nifD	4.199999999999999e-245	809.0	475
144	A4WRY4	FunGene	nifD	nifD	4.5999999999999995e-245	808.9	490
145	Q6ITC3	FunGene	nifD	nifD	5.9e-245	808.5	487
146	Q3M589	FunGene	nifD	nifD	8.199999999999999e-245	808.1	479
147	A0L6W9	FunGene	nifD	nifD	9.9e-245	807.8	474
148	Q3J0H2	FunGene	nifD	nifD	1.3999999999999999e-244	807.3	490
149	AEF80058.1|Treponema_azotonutricium_1	Zehr	nifH	nflH	1.3999999999999999e-244	813.5	726
150	P06769	FunGene	nifD	nifD	1.7e-244	807.0	484
151	A3PLS8	FunGene	nifD	nifD	1.9e-244	806.9	490
152	B6A0Y7	FunGene	nifD	nifD	2.3e-244	806.6	487
153	Q0GY15	FunGene	nifD	nifD	2.3e-244	806.6	488
154	A1Z1X8	FunGene	nifD	nifD	2.7999999999999998e-244	806.3	483
155	A1Z1W0	FunGene	nifD	nifD	2.9999999999999995e-244	806.2	483
156	Q2W6Z8	FunGene	nifD	nifD	4.2e-244	805.7	478
157	C4LAS6	FunGene	nifD	nifD	4.7999999999999997e-244	805.6	475
158	B2AIZ6	FunGene	nifD	nifD	5.2999999999999995e-244	805.4	489
159	B8ITG6	FunGene	nifD	nifD	5.5e-244	805.3	494
160	C6B4Z1	FunGene	nifD	nifD	7.299999999999999e-244	805.0	482
161	B9KKT8	FunGene	nifD	nifD	7.8e-244	804.8	490
162	Q44485	FunGene	nifD	nifD	8.3e-244	804.8	479
163	A1KYJ7	FunGene	nifD	nifD	1.9e-243	803.6	475
164	A3IL29	FunGene	nifD	nifD	3.1e-243	802.9	477
165	Q2JTL8	FunGene	nifD	nifD	4.1999999999999996e-243	802.4	478
166	B3F2J1	FunGene	nifD	nifD	6.2e-243	801.9	483
167	A5Y6I8	FunGene	nifD	nifD	6.599999999999999e-243	801.8	488
168	O07642	FunGene	nifD	nifD	8.2e-243	801.5	477
169	B8HWE4	FunGene	nifD	nifD	8.8e-243	801.4	481
170	Q7X5B4	FunGene	nifD	nifD	8.899999999999999e-243	801.4	486
171	A0YNZ6	FunGene	nifD	nifD	1.1e-242	801.1	483
172	Q7X5B2	FunGene	nifD	nifD	1.1999999999999998e-242	801.0	486
173	B3F2J0	FunGene	nifD	nifD	1.8999999999999997e-242	800.2	479
174	Q8GPM4	FunGene	nifD	nifD	1.8999999999999997e-242	800.3	489
175	B3F2I9	FunGene	nifD	nifD	2.2e-242	800.0	483
176	B9YWG6	FunGene	nifD	nifD	3.0999999999999997e-242	799.6	486
177	B3F2I4	FunGene	nifD	nifD	4e-242	799.2	483
178	Q2JP77	FunGene	nifD	nifD	5.1e-242	798.9	478
179	Q8GPM8	FunGene	nifD	nifD	1.1e-241	797.7	486
180	Q00239	FunGene	nifD	nifD	1.1e-241	797.7	483
181	Q4C2Y7	FunGene	nifD	nifD	1.8e-241	797.1	475
182	Q7X5B1	FunGene	nifD	nifD	2.1e-241	796.9	484
183	B3F2I6	FunGene	nifD	nifD	2.4e-241	796.7	483
184	Q8GPM2	FunGene	nifD	nifD	2.6e-241	796.5	484
185	Q8GPM6	FunGene	nifD	nifD	2.9e-241	796.4	486
186	B3F2J3	FunGene	nifD	nifD	3.1e-241	796.2	483
187	Q7WTA7	FunGene	nifD	nifD	6.3e-241	795.2	472
188	Q8GPM9	FunGene	nifD	nifD	6.5e-241	795.2	484
189	Q7X5B0	FunGene	nifD	nifD	7.7e-241	795.0	484
190	Q589A1	FunGene	nifD	nifD	7.9e-241	794.9	483
191	C8S0T3	FunGene	nifD	nifD	8.7e-241	794.8	486
192	C6C8T2	FunGene	nifD	nifD	1.2e-240	794.3	475
193	Q8KC89	FunGene	nifD	nifD	1.3e-240	794.2	530
194	O84929	FunGene	nifD	nifD	1.3e-240	794.2	479
195	B3F2J4	FunGene	nifD	nifD	1.5e-240	794.1	479
196	Q8GPN0	FunGene	nifD	nifD	1.9e-240	793.7	484
197	P00464	FunGene	nifD	nifD	3.4e-240	792.8	485
198	Q4PJU5	FunGene	nifD	nifD	4.4999999999999996e-240	792.4	484
199	Q8GPM5	FunGene	nifD	nifD	6.4e-240	791.9	486
200	A2V8A0	FunGene	nifD	nifD	1.6e-239	790.6	477
201	A1WTQ5	FunGene	nifD	nifD	1.8e-239	790.5	480
202	B3F2H8	FunGene	nifD	nifD	4.4e-239	789.1	477
203	Q44045	FunGene	nifD	nifD	6.0000000000000005e-239	788.7	488
204	Q53UA0	FunGene	nifD	nifD	6.4e-239	788.6	474
205	B0TAP4	FunGene	nifD	nifD	6.8e-239	788.5	473
206	A1BEG7	FunGene	nifD	nifD	7.2e-239	788.4	521
207	Q3S2V5	FunGene	nifD	nifD	1.5e-238	787.4	485
208	B3F2I0	FunGene	nifD	nifD	2.3e-238	786.8	477
209	Q7X5B3	FunGene	nifD	nifD	2.9000000000000002e-238	786.5	484
210	Q24PI3	FunGene	nifD	nifD	3.6e-238	786.1	482
211	Q3B2P3	FunGene	nifD	nifD	3.6e-238	786.1	530
212	B9X243	FunGene	nifD	nifD	3.7e-238	786.1	474
213	B7TB35	FunGene	nifD	nifD	6.1e-238	785.4	477
214	Q7MRF8	FunGene	nifD	nifD	6.4e-238	785.3	478
215	A4SFU9	FunGene	nifD	nifD	7e-238	785.2	526
216	B9X2C0	FunGene	nifD	nifD	1.1e-237	784.6	471
217	B3EH85	FunGene	nifD	nifD	1.2999999999999999e-237	784.3	524
218	B3F2I3	FunGene	nifD	nifD	1.4e-237	784.2	478
219	Q8GPM3	FunGene	nifD	nifD	2.0999999999999998e-237	783.6	474
220	B9M0S3	FunGene	nifD	nifD	2.5e-237	783.3	469
221	B3QQ15	FunGene	nifD	nifD	2.7e-237	783.3	529
222	Q5NLG2	FunGene	nifD	nifD	3.5e-237	782.9	484
223	Q6D2Y9	FunGene	nifD	nifD	9.9e-237	781.4	479
224	C8WE14	FunGene	nifD	nifD	2.2e-236	780.2	484
225	B9X2A1	FunGene	nifD	nifD	2.3e-236	780.2	480
226	B5ECQ3	FunGene	nifD	nifD	2.3e-236	780.2	475
227	B8FAC1	FunGene	nifD	nifD	2.9e-236	779.8	531
228	Q9F0V8	FunGene	nifD	nifD	3.4000000000000002e-236	779.6	432
229	B4S9H8	FunGene	nifD	nifD	4.7e-236	779.2	529
230	B8DR77	FunGene	nifD	nifD	7.1e-236	778.6	532
231	A1AUP0	FunGene	nifD	nifD	2e-235	777.0	470
232	B3EL84	FunGene	nifD	nifD	2e-235	777.1	527
233	C6E9A1	FunGene	nifD	nifD	2.3999999999999998e-235	776.8	469
234	A5GAL1	FunGene	nifD	nifD	2.3999999999999998e-235	776.8	468
235	Q0YUY7	FunGene	nifD	nifD	3e-235	776.5	530
236	A8L2C3	FunGene	nifD	nifD	3.1e-235	776.4	474
237	C8Q2M4	FunGene	nifD	nifD	3.2999999999999996e-235	776.3	474
238	C8R0M9	FunGene	nifD	nifD	3.5e-235	776.3	530
239	B4WRV2	FunGene	nifD	nifD	4e-235	776.1	477
240	A7HET0	FunGene	nifD	nifD	4.4e-235	775.9	470
241	Q3AR67	FunGene	nifD	nifD	4.9e-235	775.8	537
242	B4SC62	FunGene	nifD	nifD	7.2e-235	775.2	528
243	Q47885	FunGene	nifD	nifD	8.8e-235	774.9	474
244	Q8PYX7	FunGene	nifD	nifD	1.1e-234	774.6	517
245	Q7X5A9	FunGene	nifD	nifD	1.4e-234	774.3	484
246	Q0RAV5	FunGene	nifD	nifD	2.5e-234	773.4	474
247	Q8KQ03	FunGene	nifD	nifD	3.0999999999999996e-234	773.1	474
248	C0GSM9	FunGene	nifD	nifD	3.6e-234	772.9	527
249	C7LPB2	FunGene	nifD	nifD	3.8e-234	772.8	531
250	Q749C3	FunGene	nifD	nifD	4.8e-234	772.5	468
251	Q3A2R8	FunGene	nifD	nifD	5e-234	772.5	472
252	Q1NW43	FunGene	nifD	nifD	6.899999999999999e-234	772.0	537
253	C6MRS8	FunGene	nifD	nifD	7.5e-234	771.9	468
254	B5YH17	FunGene	nifD	nifD	7.6e-234	771.8	471
255	Q2J4F9	FunGene	nifD	nifD	9.699999999999999e-234	771.5	474
256	D1KS43	FunGene	nifD	nifD	1.1e-233	771.3	474
257	P00466	FunGene	nifD	nifD	2.5e-233	770.2	476
258	C4XRJ9	FunGene	nifD	nifD	3.6e-233	769.6	530
259	C6BX31	FunGene	nifD	nifD	4.2e-233	769.4	532
260	Q39XW9	FunGene	nifD	nifD	5e-233	769.2	472
261	C0GKD5	FunGene	nifD	nifD	5.6e-233	769.0	523
262	Q46G39	FunGene	nifD	nifD	8.699999999999999e-233	768.4	517
263	A0LH08	FunGene	nifD	nifD	2.3e-232	767.0	531
264	Q8TJ90	FunGene	nifD	nifD	3e-232	766.6	516
265	C8W444	FunGene	nifD	nifD	3.1000000000000002e-232	766.5	533
266	B3E3W1	FunGene	nifD	nifD	3.7e-232	766.3	470
267	P55170	FunGene	nifD	nifD	4.8e-232	765.9	517
268	Q47927	FunGene	nifD	nifD	3.4e-231	763.1	480
269	C6PCX3	FunGene	nifD	nifD	4.0999999999999996e-231	762.8	526
270	A4J8B9	FunGene	nifD	nifD	5.5e-231	762.4	528
271	A5N1U0	FunGene	nifD	nifD	6.499999999999999e-231	762.2	532
272	B4ULZ0	FunGene	nifD	nifD	9.999999999999999e-231	761.5	470
273	P06662	FunGene	nifD	nifD	1.7e-230	760.8	474
274	B8GEW4	FunGene	nifD	nifD	2.3e-230	760.4	532
275	B3QXW8	FunGene	nifD	nifD	9.2e-230	758.4	529
276	A6TTY0	FunGene	nifD	nifD	2.4999999999999997e-229	756.9	526
277	C0QKL1	FunGene	nifD	nifD	4.099999999999999e-229	756.2	534
278	Q0W440	FunGene	nifD	nifD	8.1e-229	755.3	528
279	B5JMT9	FunGene	nifD	nifD	7.2e-228	752.1	526
280	Q3Z7D0	FunGene	nifD	nifD	1.4000000000000001e-227	751.2	526
281	C0A2R7	FunGene	nifD	nifD	8.2e-227	748.6	522
282	Q56JU4	FunGene	nifD	nifD	1.3999999999999999e-226	747.9	435
283	A1VI38	FunGene	nifD	nifD	1.3999999999999999e-226	747.9	528
284	Q72WS7	FunGene	nifD	nifD	2.1999999999999997e-226	747.2	528
285	A7I7F2	FunGene	nifD	nifD	6.3e-226	745.7	533
286	P25313	FunGene	nifD	nifD	8.799999999999999e-226	745.2	475
287	Q47923	FunGene	nifD	nifD	1.3e-225	744.7	474
288	EGS31172.1|Peptoniphilus_sp._1	Zehr	nifH	nflH	1.8e-225	750.3	688
289	Q97ME2	FunGene	nifD	nifD	1.3e-224	741.4	527
290	Q1K0I7	FunGene	nifD	nifD	1.3e-224	741.4	469
291	C7IGE7	FunGene	nifD	nifD	1.5000000000000001e-224	741.1	523
292	A0ZAV9	FunGene	nifD	nifD	6.800000000000001e-224	739.0	450
293	C5RN63	FunGene	nifD	nifD	1.1e-223	738.3	522
294	B6YRI9	FunGene	nifD	nifD	5.3e-223	736.0	535
295	B4VJP5	FunGene	nifD	nifD	7.6e-222	732.2	518
296	Q7BKZ3	FunGene	nifD	nifD	7.3e-221	729.0	524
297	A6LUZ2	FunGene	nifD	nifD	1.3e-220	728.2	524
298	C1SID1	FunGene	nifD	nifD	4.8999999999999994e-220	726.2	473
299	Q6DQY7	FunGene	nifD	nifD	1.2e-219	724.9	524
300	P00467	FunGene	nifD	nifD	4.3e-219	723.1	525
301	Q3M664	FunGene	nifD	nifD	9.2e-219	722.0	450
302	B1QUW1	FunGene	nifD	nifD	4e-216	713.3	528
303	Q1KX98	FunGene	nifD	nifD	1.8e-212	701.3	433
304	CDB02908.1|Firmicutes_bacterium_1	Zehr	nifH	nflH	2e-211	703.9	685
305	EEN15621.1|Desulfotomaculum_acetoxidans_1	Zehr	nifH	nflH	4.9000000000000005e-210	699.3	675
306	P08717	FunGene	nifD	nifD	1.1e-209	692.0	466
307	ACV61347.1|Desulfotomaculum_acetoxidans_1	Zehr	nifH	nflH	6.099999999999999e-208	692.4	669
308	Q02452	FunGene	nifD	nifD	4.1e-193	637.3	474
309	AGN26900.1|Methanomassiliicoccus_sp._1	Zehr	nifH	nflH	4.0999999999999995e-189	630.1	717
310	Q50788	FunGene	nifD	nifD	9.999999999999999e-185	609.5	458
311	WP_190682846.1	Mise	nifH	vnfH	1.3e-182	600.5	288
312	gi|186680941|ref|YP_001864137.1|	FunGene	nifH	vnfH	1.4000000000000001e-182	596.7	291
313	WP_190591593.1	Mise	nifH	vnfH	1.6e-182	600.3	288
314	WP_190982866.1	Mise	nifH	vnfH	1.7e-182	600.2	288
315	WP_190966596.1	Mise	nifH	vnfH	1.7e-182	600.2	288
316	WP_109328314.1	Mise	nifH	vnfH	1.8000000000000002e-182	601.7	291
317	O27605	FunGene	nifD	nifD	2.3000000000000002e-182	601.8	457
318	WP_167723396.1	Mise	nifH	vnfH	2.7e-182	599.5	290
319	WP_014239786.1	Mise	nifH	vnfH	2.8000000000000003e-182	599.5	291
320	WP_190539391.1	Mise	nifH	vnfH	3.6000000000000004e-182	599.1	287
321	WP_045868439.1	Mise	nifH	vnfH	4.5000000000000005e-182	598.8	286
322	gi|289474534|gb|ADC97878.1|	FunGene	nifH	vnfH	6.5e-182	594.4	290
323	WP_209768162.1	Mise	nifH	vnfH	7.400000000000001e-182	599.7	291
324	WP_029011025.1	Mise	nifH	vnfH	7.500000000000001e-182	599.7	290
325	WP_149166707.1	Mise	nifH	vnfH	9.9e-182	599.3	291
326	WP_209872947.1	Mise	nifH	vnfH	1.1e-181	599.1	291
327	gi|189219887|ref|YP_001940528.1|	FunGene	nifH	vnfH	1.4e-181	593.3	290
328	WP_038528978.1	Mise	nifH	vnfH	1.8e-181	598.5	291
329	WP_017314873.1	Mise	nifH	vnfH	1.8e-181	598.4	291
330	WP_109117984.1	Mise	nifH	vnfH	2.3999999999999998e-181	598.0	290
331	WP_014430473.1	Mise	nifH	vnfH	2.3999999999999998e-181	598.0	291
332	WP_094327394.1	Mise	nifH	vnfH	2.8e-181	596.2	291
333	WP_149468961.1	Mise	nifH	vnfH	2.9e-181	597.8	291
334	WP_009857506.1	Mise	nifH	vnfH	3.2999999999999996e-181	597.6	291
335	WP_138497161.1	Mise	nifH	vnfH	3.4e-181	597.5	292
336	WP_109012212.1	Mise	nifH	vnfH	3.5e-181	595.9	291
337	WP_190581391.1	Mise	nifH	vnfH	3.5e-181	595.9	288
338	WP_214433605.1	Mise	nifH	vnfH	3.6e-181	597.5	291
339	WP_096643608.1	Mise	nifH	vnfH	3.7e-181	595.8	287
340	WP_096580546.1	Mise	nifH	vnfH	3.8999999999999997e-181	595.7	286
341	WP_096731754.1	Mise	nifH	vnfH	4.2999999999999995e-181	595.6	286
342	WP_180285251.1	Mise	nifH	vnfH	4.7e-181	597.0	291
343	WP_190634695.1	Mise	nifH	vnfH	5e-181	595.4	286
344	WP_100900502.1	Mise	nifH	vnfH	5.2e-181	595.3	291
345	WP_190746162.1	Mise	nifH	vnfH	5.299999999999999e-181	595.3	286
346	WP_185566649.1	Mise	nifH	vnfH	5.9e-181	595.1	286
347	WP_012407220.1	Mise	nifH	vnfH	6.3e-181	596.7	291
348	WP_190954475.1	Mise	nifH	vnfH	6.599999999999999e-181	595.0	286
349	WP_096542070.1	Mise	nifH	vnfH	6.899999999999999e-181	594.9	282
350	WP_015210664.1	Mise	nifH	vnfH	6.899999999999999e-181	596.5	292
351	WP_099067842.1	Mise	nifH	vnfH	7.000000000000001e-181	594.9	286
352	WP_190939047.1	Mise	nifH	vnfH	7.099999999999999e-181	596.5	292
353	WP_190730906.1	Mise	nifH	vnfH	7.299999999999999e-181	596.4	291
354	WP_118163822.1	Mise	nifH	vnfH	7.4e-181	594.8	292
355	gi|218667119|ref|YP_002425950.1|	FunGene	nifH	vnfH	7.6e-181	590.9	290
356	WP_085088510.1	Mise	nifH	vnfH	7.7e-181	596.4	290
357	WP_096587343.1	Mise	nifH	vnfH	8.3e-181	594.7	289
358	WP_190918984.1	Mise	nifH	vnfH	8.399999999999999e-181	596.2	291
359	WP_209979040.1	Mise	nifH	vnfH	8.399999999999999e-181	596.2	290
360	AAB02342.1|Azospirillum_brasilense_1	Zehr	nifH	vnfH	8.8e-181	599.5	291
361	WP_190700437.1	Mise	nifH	vnfH	9.4e-181	594.5	287
